original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
3467,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2685,v|atora-3s&pret=obstruct,"&mm  &d de , de medusas y Dori gana, digo y Dori se desmaya, descués [: después]  él pensó que se atoró Nemo y se va a matar y densaon [:  pensaron] que se mató y se asustó Nemo .%mor: prep|de=of cm|cm prep|de=of n|medusa&f-PL=medusa coord|y=and n:prop|Dori v|gana-3S&PRES=win cm|cm v|deci-1S&PRES=say coord|y=and n:prop|Dori pro:refl|se=itself v|desmaya-3S&PRES=lose_heart cm|cm adv|después=after pro:sub|él&m=he v|pensa-3S&PRET=think pro:rel|que=that pro:refl|se=itself v|atora-3S&PRET=obstruct n:prop|Nemo coord|y=and pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|mata-INF=kill coord|y=and v|pensa-3P&PRET=think pro:rel|que=that pro:refl|se=itself v|mata-3S&PRET=kill coord|y=and pro:refl|se=itself v|asusta-3S&PRET=frighten n:prop|Nemo .",%svd:,atorar,proper,,1,3,s,pret,switch,switch,,,
3468,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2685,v|i-3s&pres=go,"&mm  &d de , de medusas y Dori gana, digo y Dori se desmaya, descués [: después]  él pensó que se atoró Nemo y se va a matar y densaon [:  pensaron] que se mató y se asustó Nemo .%mor: prep|de=of cm|cm prep|de=of n|medusa&f-PL=medusa coord|y=and n:prop|Dori v|gana-3S&PRES=win cm|cm v|deci-1S&PRES=say coord|y=and n:prop|Dori pro:refl|se=itself v|desmaya-3S&PRES=lose_heart cm|cm adv|después=after pro:sub|él&m=he v|pensa-3S&PRET=think pro:rel|que=that pro:refl|se=itself v|atora-3S&PRET=obstruct n:prop|Nemo coord|y=and pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|mata-INF=kill coord|y=and v|pensa-3P&PRET=think pro:rel|que=that pro:refl|se=itself v|mata-3S&PRET=kill coord|y=and pro:refl|se=itself v|asusta-3S&PRET=frighten n:prop|Nemo .",%svd:,ir,0,,1,3,s,pres,switch,switch,,,
3469,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2685,v|pensa-3p&pret=think,"&mm  &d de , de medusas y Dori gana, digo y Dori se desmaya, descués [: después]  él pensó que se atoró Nemo y se va a matar y densaon [:  pensaron] que se mató y se asustó Nemo .%mor: prep|de=of cm|cm prep|de=of n|medusa&f-PL=medusa coord|y=and n:prop|Dori v|gana-3S&PRES=win cm|cm v|deci-1S&PRES=say coord|y=and n:prop|Dori pro:refl|se=itself v|desmaya-3S&PRES=lose_heart cm|cm adv|después=after pro:sub|él&m=he v|pensa-3S&PRET=think pro:rel|que=that pro:refl|se=itself v|atora-3S&PRET=obstruct n:prop|Nemo coord|y=and pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|mata-INF=kill coord|y=and v|pensa-3P&PRET=think pro:rel|que=that pro:refl|se=itself v|mata-3S&PRET=kill coord|y=and pro:refl|se=itself v|asusta-3S&PRET=frighten n:prop|Nemo .",%svd:,pensar,0,,1,3,p,pret,switch,switch,,,
3470,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2685,v|mata-3s&pret=kill,"&mm  &d de , de medusas y Dori gana, digo y Dori se desmaya, descués [: después]  él pensó que se atoró Nemo y se va a matar y densaon [:  pensaron] que se mató y se asustó Nemo .%mor: prep|de=of cm|cm prep|de=of n|medusa&f-PL=medusa coord|y=and n:prop|Dori v|gana-3S&PRES=win cm|cm v|deci-1S&PRES=say coord|y=and n:prop|Dori pro:refl|se=itself v|desmaya-3S&PRES=lose_heart cm|cm adv|después=after pro:sub|él&m=he v|pensa-3S&PRET=think pro:rel|que=that pro:refl|se=itself v|atora-3S&PRET=obstruct n:prop|Nemo coord|y=and pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|mata-INF=kill coord|y=and v|pensa-3P&PRET=think pro:rel|que=that pro:refl|se=itself v|mata-3S&PRET=kill coord|y=and pro:refl|se=itself v|asusta-3S&PRET=frighten n:prop|Nemo .",%svd:,matar,0,,1,3,s,pret,,switch,,,
3471,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2685,v|asusta-3s&pret=frighten,"&mm  &d de , de medusas y Dori gana, digo y Dori se desmaya, descués [: después]  él pensó que se atoró Nemo y se va a matar y densaon [:  pensaron] que se mató y se asustó Nemo .%mor: prep|de=of cm|cm prep|de=of n|medusa&f-PL=medusa coord|y=and n:prop|Dori v|gana-3S&PRES=win cm|cm v|deci-1S&PRES=say coord|y=and n:prop|Dori pro:refl|se=itself v|desmaya-3S&PRES=lose_heart cm|cm adv|después=after pro:sub|él&m=he v|pensa-3S&PRET=think pro:rel|que=that pro:refl|se=itself v|atora-3S&PRET=obstruct n:prop|Nemo coord|y=and pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|mata-INF=kill coord|y=and v|pensa-3P&PRET=think pro:rel|que=that pro:refl|se=itself v|mata-3S&PRET=kill coord|y=and pro:refl|se=itself v|asusta-3S&PRET=frighten n:prop|Nemo .",%svd:,asustar,proper,,1,3,s,pret,,,,,
3472,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2697,?,y luego ?,%mor:,0,,,,0,0,0,,,,,
3473,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2699,.,"y, dincorado [: colorín colorado] edte [: este] cuento se ha acabado .",%mor:,0,,,,0,0,0,,,,,
3474,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2699,aux|habe-3s&pres=have,"y, dincorado [: colorín colorado] edte [: este] cuento se ha acabado .%mor: coord|y=and cm|cm n|color&m-AUG=hue part|colora-PPART-m=color det:dem|este=this n|cuento&m=story pro:refl|se=itself aux|habe-3S&PRES=have part|acaba-PPART-m=finish .",%svd:,haber,na,na,na,na,na,na,na,na,na,frozen,
3475,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2703,.,"oye, lo contaste muy rápido .",%mor:,0,,,,0,0,0,,,,,
3476,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2703,v|conta-2s&pret=count_tell,"oye, lo contaste muy rápido .%mor: co|oye=listen cm|cm pro:obj|lo&m=him v|conta-2S&PRET=count_tell adv|muy=very adj|rápido-m=rapid .",%svd:,contar,0,,1,2,s,pret,,,,,
3477,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2706,?,sí ?,%mor:,0,,,,0,0,0,,,,,
3478,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,?,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?",%mor:,0,,,,0,0,0,,,,,
3479,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,v|i-1p&pres=go,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?%mor: co|mira=look co|ven=come cm|cm v|i-1P&PRES=go aprep|a=to inf|ve-INF=see pro:int|cómo=how cop|esta-3P&PRES=be part|baila-PROG=dance coord|y=and pro:sub|tú=you pro:obj|me=me v|platica-2S&PRES=talk pro:int|qué=what v|i-3P&PRES=go part|hace-PROG=do cm|cm v|sali-3S&PRES=leave ?",%svd:,ir,0,,1,1,p,pres,,,,,
3480,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,cop|esta-3p&pres=be,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?%mor: co|mira=look co|ven=come cm|cm v|i-1P&PRES=go aprep|a=to inf|ve-INF=see pro:int|cómo=how cop|esta-3P&PRES=be part|baila-PROG=dance coord|y=and pro:sub|tú=you pro:obj|me=me v|platica-2S&PRES=talk pro:int|qué=what v|i-3P&PRES=go part|hace-PROG=do cm|cm v|sali-3S&PRES=leave ?",%svd:,estar,0,,1,3,p,pres,switch,switch,,,
3481,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,v|platica-2s&pres=talk,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?%mor: co|mira=look co|ven=come cm|cm v|i-1P&PRES=go aprep|a=to inf|ve-INF=see pro:int|cómo=how cop|esta-3P&PRES=be part|baila-PROG=dance coord|y=and pro:sub|tú=you pro:obj|me=me v|platica-2S&PRES=talk pro:int|qué=what v|i-3P&PRES=go part|hace-PROG=do cm|cm v|sali-3S&PRES=leave ?",%svd:,platicar,1,,1,2,s,pres,switch,switch,,,
3482,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,v|i-3p&pres=go,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?%mor: co|mira=look co|ven=come cm|cm v|i-1P&PRES=go aprep|a=to inf|ve-INF=see pro:int|cómo=how cop|esta-3P&PRES=be part|baila-PROG=dance coord|y=and pro:sub|tú=you pro:obj|me=me v|platica-2S&PRES=talk pro:int|qué=what v|i-3P&PRES=go part|hace-PROG=do cm|cm v|sali-3S&PRES=leave ?",%svd:,ir,0,,1,3,p,pres,switch,switch,,,
3483,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2708,v|sali-3s&pres=leave,"mira ven, vamos a ver cómo están bailando y tú me platicas qué van haciendo, sale ?%mor: co|mira=look co|ven=come cm|cm v|i-1P&PRES=go aprep|a=to inf|ve-INF=see pro:int|cómo=how cop|esta-3P&PRES=be part|baila-PROG=dance coord|y=and pro:sub|tú=you pro:obj|me=me v|platica-2S&PRES=talk pro:int|qué=what v|i-3P&PRES=go part|hace-PROG=do cm|cm v|sali-3S&PRES=leave ?",%svd:,salir,na,na,na,na,na,na,na,na,na,frozen,
3484,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2715,.,ven .,%mor:,0,,,,0,0,0,,,,,
3485,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2717,.,"quiénes bailan, mira .",%mor:,0,,,,0,0,0,,,,,
3486,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2717,v|baila-3p&pres=dance,"quiénes bailan, mira .%mor: pro:int|quién-PL=who v|baila-3P&PRES=dance cm|cm co|mira=look .",%svd:,bailar,wh,,1,3,p,pres,,,,,
3487,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2719,.,&S  Sofi .,%mor:,0,,,,0,0,0,,,,,
3488,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2721,?,quiénes ?,%mor:,0,,,,0,0,0,,,,,
3489,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2723,.,la(s) de prepe [: prepri] .,%mor:,0,,,,0,0,0,,,,,
3490,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2725,?,quiénes son ?,%mor:,0,,,,0,0,0,,,,,
3491,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2725,cop|se-3p&pres=be,quiénes son ?%mor: pro:int|quién-PL=who cop|se-3P&PRES=be ?,%svd:,ser,DP-def,,1,3,p,pres,,,,,
3492,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2727,.,los de prepre [: prepri] .,%mor:,0,,,,0,0,0,,,,,
3493,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2729,?,"qué bonitas se ven las niñas, ya viste ?",%mor:,0,,,,0,0,0,,,,,
3494,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2729,v|ve-3p&pres=see,"qué bonitas se ven las niñas, ya viste ?%mor: pro:int|qué=what adj|bonito-f-PL=pretty pro:refl|se=itself v|ve-3P&PRES=see det:art|el&f-PL=the n|niño-f-PL=child cm|cm adv|ya=already v|ve-2S&PRET=see ?",%svd:,ver,DP-def,,1,3,p,pres,,switch,,,
3495,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2729,v|ve-2s&pret=see,"qué bonitas se ven las niñas, ya viste ?%mor: pro:int|qué=what adj|bonito-f-PL=pretty pro:refl|se=itself v|ve-3P&PRES=see det:art|el&f-PL=the n|niño-f-PL=child cm|cm adv|ya=already v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,na,exclude,
3496,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2733,?,y ahora de quién es el turno ?,%mor:,0,,,,0,0,0,,,,,
3497,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2733,cop|se-3s&pres=be,y ahora de quién es el turno ?%mor: coord|y=and adv|ahora=now prep|de=of pro:int|quién=who cop|se-3S&PRES=be det:art|el&m&SG=the n|turno&m=turn ?,%svd:,ser,DP-def,,0,3,s,pres,,,,,
3498,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2736,.,de kidedos [: de Kinder_dos] .,%mor:,0,,,,0,0,0,,,,,
3499,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2738,.,de Kinder_dos .,%mor:,0,,,,0,0,0,,,,,
3500,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2740,.,van a bailar .,%mor:,0,,,,0,0,0,,,,,
3501,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2740,v|i-3p&pres=go,van a bailar .%mor: v|i-3P&PRES=go aprep|a=to inf|baila-INF=dance .,%svd:,ir,0,,1,3,p,pres,,,,,
3502,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2742,?,ya viste ?,%mor:,0,,,,0,0,0,,,,,
3503,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2742,v|ve-2s&pret=see,ya viste ?%mor: adv|ya=already v|ve-2S&PRET=see ?,%svd:,ver,na,na,na,na,na,na,na,na,na,exclude,
3504,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2744,.,+< ya .,%mor:,0,,,,0,0,0,,,,,
3505,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2746,?,qué vamos a hacer ?,%mor:,0,,,,0,0,0,,,,,
3506,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2746,v|i-1p&pres=go,qué vamos a hacer ?%mor: pro:int|qué=what v|i-1P&PRES=go aprep|a=to inf|hace-INF=do ?,%svd:,ir,0,,1,1,p,pres,,,,,
3507,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2748,.,va ser de Hércules .,%mor:,0,,,,0,0,0,,,,,
3508,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2748,v|i-3s&pres=go,va ser de Hércules .%mor: v|i-3S&PRES=go n|ser&m=being prep|de=of n:prop|Hércules .,%svd:,ir,0,,0,3,s,pres,,,,,
3509,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2750,.,de Hércules .,%mor:,0,,,,0,0,0,,,,,
3510,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2752,.,ya tengo que bailar .,%mor:,0,,,,0,0,0,,,,,
3511,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2752,v|tene-1s&pres=have,ya tengo que bailar .%mor: adv|ya=already v|tene-1S&PRES=have pro:rel|que=that inf|baila-INF=dance .,%svd:,tener,0,,1,1,s,pres,,,,,
3512,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2755,.,"no pero, ya casi acabamos .",%mor:,0,,,,0,0,0,,,,,
3513,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2755,v|acaba-1p&pres&pret=finish,"no pero, ya casi acabamos .%mor: co|no=no conj|pero=but cm|cm adv|ya=already adv|casi=almost v|acaba-1P&PRES&PRET=finish .",%svd:,acabar,0,,1,1,p,pres,,,,,
3514,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2758,.,ya casi .,%mor:,0,,,,0,0,0,,,,,
3515,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2760,?,sale ?,%mor:,0,,,,0,0,0,,,,,
3516,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2762,.,ya nos falta poquito tiempo .,%mor:,0,,,,0,0,0,,,,,
3517,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2762,v|falta-3s&pres=be_lacking,ya nos falta poquito tiempo .%mor: adv|ya=already pro:obj|nos=us v|falta-3S&PRES=be_lacking pro:indef|poquito=little n|tiempo&m=season .,%svd:,faltar,na,na,na,na,na,na,na,na,na,gustar-type verb,
3518,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2765,.,"&ah  sí, dale .",%mor:,0,,,,0,0,0,,,,,
3519,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2767,.,+< y ya nos vamos .,%mor:,0,,,,0,0,0,,,,,
3520,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2767,v|i-1p&pres=go,+< y ya nos vamos .%mor: coord|y=and adv|ya=already pro:obj|nos=us v|i-1P&PRES=go .,%svd:,ir,0,,1,1,p,pres,,,,,
3521,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2769,.,tantan@si tantaratantan@si .,%com:,0,,,,0,0,0,,,,,
3522,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2769,.,tantan@si tantaratantan@si .,%mor:,0,,,,0,0,0,,,,,
3523,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2772,?,tienes prisa ?,%mor:,0,,,,0,0,0,,,,,
3524,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2772,v|tene-2s&pres=have,tienes prisa ?%mor: v|tene-2S&PRES=have n|prisa&f=haste ?,%svd:,tener,0,,1,2,s,pres,,,,,
3525,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2774,.,"pues baila aquí, ensáyate aquí tu baile .",%mor:,0,,,,0,0,0,,,,,
3526,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2774,v|baila-3s&pres=dance,"pues baila aquí, ensáyate aquí tu baile .%mor: co|pues=well v|baila-3S&PRES=dance adv|aquí=here cm|cm imp|ensaya-2S&IMP~pro:clit|2S=test adv|aquí=here det:poss|tu=your n|baile&m=dance .",%svd:,bailar,na,na,na,na,na,na,na,na,na,imperative,
3527,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2778,?,aquí ?,%mor:,0,,,,0,0,0,,,,,
3528,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2780,?,mi baile de ensayo ?,%mor:,0,,,,0,0,0,,,,,
3529,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2782,!,sí !,%mor:,0,,,,0,0,0,,,,,
3530,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2784,?,no ?,%mor:,0,,,,0,0,0,,,,,
3531,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2786,cop|se-3s&pres=be,"&mjm , es que +...%mor: cm|cm cop|se-3S&PRES=be prep|que=than +...",%mor:,0,,,,0,0,0,,,,,
3532,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2786,cop|se-3s&pres=be,"&mjm , es que +...%mor: cm|cm cop|se-3S&PRES=be prep|que=than +...",%svd:,ser,na,na,na,na,na,na,na,na,na,exclude,
3533,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2788,.,oye .,%mor:,0,,,,0,0,0,,,,,
3534,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2790,cop|se-3s&pres=be,"+, es que los voy a seguir +...%mor: cop|se-3S&PRES=be pro:rel|que=that pro:obj|él&m-PL=he v|i-1S&PRES=go aprep|a=to inf|segui-INF=follow +...",%mor:,0,,,,0,0,0,,,,,
3535,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2790,cop|se-3s&pres=be,"+, es que los voy a seguir +...%mor: cop|se-3S&PRES=be pro:rel|que=that pro:obj|él&m-PL=he v|i-1S&PRES=go aprep|a=to inf|segui-INF=follow +...",%svd:,ser,na,na,na,na,na,na,na,na,na,exclude,
3536,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2790,v|i-1s&pres=go,"+, es que los voy a seguir +...%mor: cop|se-3S&PRES=be pro:rel|que=that pro:obj|él&m-PL=he v|i-1S&PRES=go aprep|a=to inf|segui-INF=follow +...",%svd:,ir,0,,1,1,s,pres,,,,,
3537,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2793,?,+< los vas a seguir ?,%mor:,0,,,,0,0,0,,,,,
3538,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2793,v|i-2s&pres=go,+< los vas a seguir ?%mor: pro:obj|él&m-PL=he v|i-2S&PRES=go aprep|a=to inf|segui-INF=follow ?,%svd:,ir,0,,1,2,s,pres,,,,,
3539,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2795,.,+< escucho la música y lo bailo .,%mor:,0,,,,0,0,0,,,,,
3540,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2795,v|escucha-1s&pres=listen,+< escucho la música y lo bailo .%mor: v|escucha-1S&PRES=listen det:art|el&f&SG=the n|música&f=music coord|y=and pro:obj|lo&m=him v|baila-1S&PRES=dance .,%svd:,escuchar,0,,1,1,s,pres,,,,,
3541,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2795,v|baila-1s&pres=dance,+< escucho la música y lo bailo .%mor: v|escucha-1S&PRES=listen det:art|el&f&SG=the n|música&f=music coord|y=and pro:obj|lo&m=him v|baila-1S&PRES=dance .,%svd:,bailar,0,,1,1,s,pres,same,same,,,
3542,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2798,?,y los vas a seguir ?,%mor:,0,,,,0,0,0,,,,,
3543,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2798,v|i-2s&pres=go,y los vas a seguir ?%mor: coord|y=and pro:obj|él&m-PL=he v|i-2S&PRES=go aprep|a=to inf|segui-INF=follow ?,%svd:,ir,0,,1,2,s,pres,,,,,
3544,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2801,?,así como bailas allá afuera vas a bailar aquí ?,%mor:,0,,,,0,0,0,,,,,
3545,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2801,v|baila-2s&pres=dance,así como bailas allá afuera vas a bailar aquí ?%mor: adv|así=thus adv|como=like v|baila-2S&PRES=dance adv|allá=there adv|afuera=outside v|i-2S&PRES=go aprep|a=to inf|baila-INF=dance adv|aquí=here ?,%svd:,bailar,0,,1,2,s,pres,,same,,,
3546,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2801,v|i-2s&pres=go,así como bailas allá afuera vas a bailar aquí ?%mor: adv|así=thus adv|como=like v|baila-2S&PRES=dance adv|allá=there adv|afuera=outside v|i-2S&PRES=go aprep|a=to inf|baila-INF=dance adv|aquí=here ?,%svd:,ir,0,,1,2,s,pres,same,same,,,
3547,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2805,.,&ajá .,%mor:,0,,,,0,0,0,,,,,
3548,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2806,.,"a_ver, bueno, tú me enseñas .",%mor:,0,,,,0,0,0,,,,,
3549,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2806,v|enseña-2s&pres=teach,"a_ver, bueno, tú me enseñas .%mor: co|a_ver=lets_see cm|cm co|bueno=good cm|cm pro:sub|tú=you pro:obj|me=me v|enseña-2S&PRES=teach .",%svd:,enseñar,1,,1,2,s,pres,,,,,
3550,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2809,.,a la cortina veo primero .,%mor:,0,,,,0,0,0,,,,,
3551,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,CHI,~4;,male,.,.,Target_Child,.,.,2809,v|ve-1s&pres=see,a la cortina veo primero .%mor: aprep|a=to det:art|el&f&SG=the n|cortina&f=curtain v|ve-1S&PRES=see adv|primero=first .,%svd:,ver,0,,1,1,s,pres,,,,,
3552,PLG-2008-06-20-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2812,?,"a la cortina primero, a_ver, y luego ?",%mor:,0,,,,0,0,0,,,,,
