original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
5612,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1813,v|llama-1s&pres=call,cómo me llamo ?%mor: pro:int|cómo=how pro:obj|me=me v|llama-1S&PRES=call ?,%mor:,0,,,,0,0,0,,,,,
5613,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1813,v|llama-1s&pres=call,cómo me llamo ?%mor: pro:int|cómo=how pro:obj|me=me v|llama-1S&PRES=call ?,%svd:,llamar,0,,1,1,s,pres,,,,,
5614,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1815,n:prop|savaleta,mamá (...) Chánchez [: Sánchez] Savaleta .%mor: n|mamá&f=mommy n:prop|Sánchez n:prop|Savaleta .,%mor:,0,,,,0,0,0,,,,,
5615,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1817,n:prop|ilda,+< Ilda +...%mor: n:prop|Ilda +...,%mor:,0,,,,0,0,0,,,,,
5616,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1819,n:prop|ilda,Ilda .%mor: n:prop|Ilda .,%mor:,0,,,,0,0,0,,,,,
5617,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1821,n:prop|itzel,"+, Itzel +...%mor: n:prop|Itzel +...",%mor:,0,,,,0,0,0,,,,,
5618,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1823,n:prop|itzel,Itzel .%mor: n:prop|Itzel .,%mor:,0,,,,0,0,0,,,,,
5619,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1825,n:prop|savaleta,"+, Savaleta +...%mor: n:prop|Savaleta +...",%mor:,0,,,,0,0,0,,,,,
5620,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1827,n:prop|savaleta,Savaleta .%mor: n:prop|Savaleta .,%mor:,0,,,,0,0,0,,,,,
5621,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1829,n:prop|castillo,"+, Castillo .%mor: n:prop|Castillo .",%mor:,0,,,,0,0,0,,,,,
5622,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1831,&tillo,&tillo .,%mor:,0,,,,0,0,0,,,,,
5623,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1832,&yo,&yo .,%mor:,0,,,,0,0,0,,,,,
5624,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1833,v|llama-13s&sub&pres=call,cómo quieres que me llame ?%mor: pro:int|cómo=how v|quere-2S&PRES=want pro:rel|que=that pro:obj|me=me v|llama-13S&SUB&PRES=call ?,%mor:,0,,,,0,0,0,,,,,
5625,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1833,v|quere-2s&pres=want,cómo quieres que me llame ?%mor: pro:int|cómo=how v|quere-2S&PRES=want pro:rel|que=that pro:obj|me=me v|llama-13S&SUB&PRES=call ?,%svd:,querer,0,,1,2,s,pres,,,,,
5626,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1833,v|llama-13s&sub&pres=call,cómo quieres que me llame ?%mor: pro:int|cómo=how v|quere-2S&PRES=want pro:rel|que=that pro:obj|me=me v|llama-13S&SUB&PRES=call ?,%svd:,llamar,0,,1,1,s,sub&pres,switch,switch,1,,
5627,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1836,pro:sub|yo=i,"+, yo .%mor: pro:sub|yo=I .",%mor:,0,,,,0,0,0,,,,,
5628,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1838,&eh,&eh ?,%mor:,0,,,,0,0,0,,,,,
5629,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1839,n|abuelo&f-dim=grandparent,puse agüelita [: abuelita] .%mor: v|pone-1S&PRET=put n|abuelo&f-DIM=grandparent .,%mor:,0,,,,0,0,0,,,,,
5630,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1839,v|pone-1s&pret=put,puse agüelita [: abuelita] .%mor: v|pone-1S&PRET=put n|abuelo&f-DIM=grandparent .,%svd:,poner,0,,1,1,s,pret,,,,,
5631,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1841,n|abuelo&f-dim=grandparent,&ah soy abuelita ?%mor: cop|se-1S&PRES=be n|abuelo&f-DIM=grandparent ?,%mor:,0,,,,0,0,0,,,,,
5632,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1841,cop|se-1s&pres=be,&ah soy abuelita ?%mor: cop|se-1S&PRES=be n|abuelo&f-DIM=grandparent ?,%svd:,ser,0,,1,1,s,pres,,,,,
5633,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1843,adv|no=no,no !%mor: adv|no=no !,%mor:,0,,,,0,0,0,,,,,
5634,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1845,adj|loco-f=crazy,+< estás loca .%mor: cop|esta-2S&PRES=be adj|loco-f=crazy .,%mor:,0,,,,0,0,0,,,,,
5635,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1845,cop|esta-2s&pres=be,+< estás loca .%mor: cop|esta-2S&PRES=be adj|loco-f=crazy .,%svd:,estar,0,,1,2,s,pres,,,,,
5636,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1847,n|abuelo&f-dim=grandparent,xxx abuelita .%mor: n|abuelo&f-DIM=grandparent .,%mor:,0,,,,0,0,0,,,,,
5637,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1849,&m,&m ?,%mor:,0,,,,0,0,0,,,,,
5638,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1850,v|habla-1s&pres=speak,te hablo !%mor: pro:obj|te=you v|habla-1S&PRES=speak !,%mor:,0,,,,0,0,0,,,,,
5639,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1850,v|habla-1s&pres=speak,te hablo !%mor: pro:obj|te=you v|habla-1S&PRES=speak !,%svd:,hablar,0,,1,1,s,pres,,same?,,preceding material not clear,
5640,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1852,&ay,&ay .,%mor:,0,,,,0,0,0,,,,,
5641,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1853,adj|loco-f=crazy,estás loca .%mor: cop|esta-2S&PRES=be adj|loco-f=crazy .,%mor:,0,,,,0,0,0,,,,,
5642,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1853,cop|esta-2s&pres=be,estás loca .%mor: cop|esta-2S&PRES=be adj|loco-f=crazy .,%svd:,estar,0,,1,2,s,pres,,,,,
5643,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1855,n|árbol&m-dim=tree,mira un arbolito !%mor: v|mira-3S&PRES=look det:art|un&m=one n|árbol&m-DIM=tree !,%mor:,0,,,,0,0,0,,,,,
5644,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1855,v|mira-3s&pres=look,mira un arbolito !%mor: v|mira-3S&PRES=look det:art|un&m=one n|árbol&m-DIM=tree !,%svd:,mirar,na,,na,na,na,na,na,na,na,imperative,
5645,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1857,n|árbol&m-dim=tree,un arbolito !%mor: det:art|un&m=one n|árbol&m-DIM=tree !,%mor:,0,,,,0,0,0,,,,,
5646,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1859,n|árbol&m-dim=tree,ques [: quieres] un arbolito !%mor: v|quere-2S&PRES=want det:art|un&m=one n|árbol&m-DIM=tree !,%mor:,0,,,,0,0,0,,,,,
5647,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1859,v|quere-2s&pres=want,ques [: quieres] un arbolito !%mor: v|quere-2S&PRES=want det:art|un&m=one n|árbol&m-DIM=tree !,%svd:,querer,0,,1,2,s,pres,,,,,
5648,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1861,&m,&m ?,%mor:,0,,,,0,0,0,,,,,
5649,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1862,n|árbol&m-dim=tree,quieres un arbolito !%mor: v|quere-2S&PRES=want det:art|un&m=one n|árbol&m-DIM=tree !,%mor:,0,,,,0,0,0,,,,,
5650,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1862,v|quere-2s&pres=want,quieres un arbolito !%mor: v|quere-2S&PRES=want det:art|un&m=one n|árbol&m-DIM=tree !,%svd:,querer,na,,na,na,na,na,na,na,na,repetition,
5651,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1864,co|mira=look,mira !%mor: co|mira=look !,%mor:,0,,,,0,0,0,,,,,
5652,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1866,n|casa&f-dim=house,a_ver haz una casita .%mor: co|a_ver=lets_see imp|hace-2S&IMP=do det:art|un-f=one n|casa&f-DIM=house .,%mor:,0,,,,0,0,0,,,,,
5653,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1869,n|casa&f-dim=house,haz una casita .%mor: imp|hace-2S&IMP=do det:art|un-f=one n|casa&f-DIM=house .,%mor:,0,,,,0,0,0,,,,,
5654,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1871,det:num|seis=six,"uno, dos, tres, cuatro, cinco, seis +/.%mor: pro:indef|uno=one cm|cm det:num|dos=two cm|cm det:num|tres=three cm|cm det:num|cuatro=four cm|cm det:num|cinco=five cm|cm det:num|seis=six +/.",%mor:,0,,,,0,0,0,,,,,
5655,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1871,.,"uno, dos, tres, cuatro, cinco, seis +/.%com: MOT and CHI are count the last numbers at the same time .",%com:,0,,,,0,0,0,,,,,
5656,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1876,det:num|nueve=nine,"siete, (o)cho, nue(ve) .%mor: det:num|siete=seven cm|cm n|ocho&m=number_eight cm|cm det:num|nueve=nine .",%mor:,0,,,,0,0,0,,,,,
5657,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1879,det:num|nueve=nine,"+, (sie)te, ocho, nueve .%mor: det:num|siete=seven cm|cm n|ocho&m=number_eight cm|cm det:num|nueve=nine .",%mor:,0,,,,0,0,0,,,,,
5658,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1882,pro:dem|eso=that_one,eso !%mor: pro:dem|eso=that_one !,%mor:,0,,,,0,0,0,,,,,
5659,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1884,pro:indef|uno=one,"y ocho, nueve, diez, uno .%mor: coord|y=and n|ocho&m=number_eight cm|cm det:num|nueve=nine cm|cm det:num|diez=ten cm|cm pro:indef|uno=one .",%mor:,0,,,,0,0,0,,,,,
5660,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1887,adv|más=more,qué más ?%mor: pro:int|qué=what adv|más=more ?,%mor:,0,,,,0,0,0,,,,,
5661,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1889,det:num|nueve=nine,sí hice el nueve !%mor: co|sí=yes v|hace-1S&PRET=do det:art|el&m&SG=the det:num|nueve=nine !,%mor:,0,,,,0,0,0,,,,,
5662,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1889,v|hace-1s&pret=do,sí hice el nueve !%mor: co|sí=yes v|hace-1S&PRET=do det:art|el&m&SG=the det:num|nueve=nine !,%svd:,hacer,0,,1,1,s,pret,,,,,
5663,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1892,adj|listo-m=ready,"+< eso, listo !%mor: pro:dem|eso=that_one cm|cm adj|listo-m=ready !",%mor:,0,,,,0,0,0,,,,,
5664,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1894,co|mira=look,"pero hice los puntitos, mira .%mor: conj|pero=but v|hace-1S&PRET=do det:art|el&m-PL=the n|punto&m-DIM-PL=point_in_time cm|cm co|mira=look .",%mor:,0,,,,0,0,0,,,,,
5665,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1894,v|hace-1s&pret=do,"pero hice los puntitos, mira .%mor: conj|pero=but v|hace-1S&PRET=do det:art|el&m-PL=the n|punto&m-DIM-PL=point_in_time cm|cm co|mira=look .",%svd:,hacer,0,,1,1,s,pret,,,,,
5666,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1897,n|punto&m-dim-pl=point_in_time,con puntitos ?%mor: prep|con=with n|punto&m-DIM-PL=point_in_time ?,%mor:,0,,,,0,0,0,,,,,
5667,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1899,det:num|siete=seven,"mira; uno, dos, tes [: tres], cuatro, cinco, seis, siete .%mor: v|mira-3S&PRES=look pro:indef|uno=one cm|cm det:num|dos=two cm|cm det:num|tres=three cm|cm det:num|cuatro=four cm|cm det:num|cinco=five cm|cm det:num|seis=six cm|cm det:num|siete=seven .",%mor:,0,,,,0,0,0,,,,,
5668,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1899,v|mira-3s&pres=look,"mira; uno, dos, tes [: tres], cuatro, cinco, seis, siete .%mor: v|mira-3S&PRES=look pro:indef|uno=one cm|cm det:num|dos=two cm|cm det:num|tres=three cm|cm det:num|cuatro=four cm|cm det:num|cinco=five cm|cm det:num|seis=six cm|cm det:num|siete=seven .",%svd:,mirar,na,,na,na,na,na,na,na,na,imperative,
5669,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1904,n|ocho&m=number_eight,"+< cinco, seis, siete, ocho +...%mor: det:num|cinco=five cm|cm det:num|seis=six cm|cm det:num|siete=seven cm|cm n|ocho&m=number_eight +...",%mor:,0,,,,0,0,0,,,,,
5670,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1907,pro:indef|uno=one,"ocho, nueve, diez, uno .%mor: n|ocho&m=number_eight cm|cm det:num|nueve=nine cm|cm det:num|diez=ten cm|cm pro:indef|uno=one .",%mor:,0,,,,0,0,0,,,,,
5671,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1910,pro:dem|eso=that_one,eso !%mor: pro:dem|eso=that_one !,%mor:,0,,,,0,0,0,,,,,
5672,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1912,co|mira=look,"+< mira mamá, mira .%mor: v|mira-3S&PRES=look n|mamá&f=mommy cm|cm co|mira=look .",%mor:,0,,,,0,0,0,,,,,
5673,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1912,v|mira-3s&pres=look,"+< mira mamá, mira .%mor: v|mira-3S&PRES=look n|mamá&f=mommy cm|cm co|mira=look .",%svd:,mirar,na,,na,na,na,na,na,na,na,imperative,
5674,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1914,n|revés&m=reverse,"xxx pero ese es al revés, es el uno al revés .%mor: conj|pero=but det:dem|ese=that cop|se-3S&PRES=be aprep|a~det:art|el&m n|revés&m=reverse cm|cm cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse .",%mor:,0,,,,0,0,0,,,,,
5675,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1914,cop|se-3s&pres=be,"xxx pero ese es al revés, es el uno al revés .%mor: conj|pero=but det:dem|ese=that cop|se-3S&PRES=be aprep|a~det:art|el&m n|revés&m=reverse cm|cm cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse .",%svd:,ser,DP-dem,,0,3,s,pres,,,,,
5676,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1914,cop|se-3s&pres=be,"xxx pero ese es al revés, es el uno al revés .%mor: conj|pero=but det:dem|ese=that cop|se-3S&PRES=be aprep|a~det:art|el&m n|revés&m=reverse cm|cm cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse .",%svd:,ser,0,,0,3,s,pres,,,,,
5677,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1919,n|revés&m=reverse,ya viste (...) que es el uno al revés ?%mor: adv|ya=already v|vesti-3S&PRES=dress pro:rel|que=that cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse ?,%mor:,0,,,,0,0,0,,,,,
5678,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1919,v|vesti-3s&pres=dress,ya viste (...) que es el uno al revés ?%mor: adv|ya=already v|vesti-3S&PRES=dress pro:rel|que=that cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse ?,%svd:,vestir,na,,na,na,na,na,na,na,na,frozen,
5679,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1919,cop|se-3s&pres=be,ya viste (...) que es el uno al revés ?%mor: adv|ya=already v|vesti-3S&PRES=dress pro:rel|que=that cop|se-3S&PRES=be det:art|el&m&SG=the det:num|uno=one aprep|a~det:art|el&m n|revés&m=reverse ?,%svd:,ser,0,,0,3,s,pres,,,,,
5680,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1923,&ay,&ay .,%mor:,0,,,,0,0,0,,,,,
5681,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1924,det:art|un&m=one,"te hago un &bo , no un +/.%mor: pro:obj|te=you v|hace-1S&PRES=do det:art|un&m=one cm|cm co|no=no det:art|un&m=one +/.",%mor:,0,,,,0,0,0,,,,,
5682,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1924,v|hace-1s&pres=do,"te hago un &bo , no un +/.%mor: pro:obj|te=you v|hace-1S&PRES=do det:art|un&m=one cm|cm co|no=no det:art|un&m=one +/.",%svd:,hacer,0,,1,1,s,pres,,,,,
5683,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1927,co:voc|corazón=heart,hazme un corazón .%mor: imp|hace-2S&IMP~pro:clit|1S det:art|un&m=one co:voc|corazón=heart .,%mor:,0,,,,0,0,0,,,,,
5684,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1929,co:voc|corazón=heart,un corrazón [: corazón] ?%mor: det:art|un&m=one co:voc|corazón=heart ?,%mor:,0,,,,0,0,0,,,,,
5685,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1931,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
5686,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1933,adv|ya=already,"hazme un corazón, ya ?%mor: imp|hace-2S&IMP~pro:clit|1S det:art|un&m=one co:voc|corazón=heart cm|cm adv|ya=already ?",%mor:,0,,,,0,0,0,,,,,
5687,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1936,inf|hace-inf=do,no lo sé hacer !%mor: adv|no=no pro:obj|lo&m=him v|sabe-1S&PRES=know inf|hace-INF=do !,%mor:,0,,,,0,0,0,,,,,
5688,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1936,v|sabe-1s&pres=know,no lo sé hacer !%mor: adv|no=no pro:obj|lo&m=him v|sabe-1S&PRES=know inf|hace-INF=do !,%svd:,saber,0,,1,1,s,pres,,,,,
5689,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1938,v|enseña-1s&pres=teach,"a_ver , te enseño .%mor: co|a_ver=lets_see cm|cm pro:obj|te=you v|enseña-1S&PRES=teach .",%mor:,0,,,,0,0,0,,,,,
5690,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1938,v|enseña-1s&pres=teach,"a_ver , te enseño .%mor: co|a_ver=lets_see cm|cm pro:obj|te=you v|enseña-1S&PRES=teach .",%svd:,enseñar,0,,1,1,s,pres,,,,,
5691,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1940,adv|aquí=here,aquí .%mor: adv|aquí=here .,%mor:,0,,,,0,0,0,,,,,
5692,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1940,.,aquí .%com: CHI sighs .,%com:,0,,,,0,0,0,,,,,
5693,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1943,pro:sub|tú=you,"a_ver, tú .%mor: co|a_ver=lets_see cm|cm pro:sub|tú=you .",%mor:,0,,,,0,0,0,,,,,
5694,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1945,&ah,&ah !,%mor:,0,,,,0,0,0,,,,,
5695,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1946,adv|aquí=here,aquí .%mor: adv|aquí=here .,%mor:,0,,,,0,0,0,,,,,
5696,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1946,.,aquí .%com: CHI whishpers the following utterance .,%com:,0,,,,0,0,0,,,,,
5697,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1949,adv|solamente=only,solamente .%mor: adv|solamente=only .,%mor:,0,,,,0,0,0,,,,,
5698,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1951,pro:dem|esto-pl=this_one,solamente que xxx sus destos [: de estos] y sus destos [: de estos] .%mor: adv|solamente=only conj|que=that co|sus prep|de=of det:dem|este-m-PL=this coord|y=and co|sus prep|de=of pro:dem|esto-PL=this_one .,%mor:,0,,,,0,0,0,,,,,
5699,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1955,&ujúm,&ujúm .,%mor:,0,,,,0,0,0,,,,,
5700,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1956,co|mira=look,mira .%mor: co|mira=look .,%mor:,0,,,,0,0,0,,,,,
5701,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1958,inf|hace-inf=do,"a_ver, ahora qué me vas a hacer ?%mor: co|a_ver=lets_see cm|cm adv|ahora=now pro:int|qué=what pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?",%mor:,0,,,,0,0,0,,,,,
5702,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1958,v|i-2s&pres=go,"a_ver, ahora qué me vas a hacer ?%mor: co|a_ver=lets_see cm|cm adv|ahora=now pro:int|qué=what pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?",%svd:,ir,0,,1,2,s,pres,,,,,
5703,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1961,&m,&m ?,%mor:,0,,,,0,0,0,,,,,
5704,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1962,inf|hace-inf=do,qué me vas a hacer ?%mor: pro:int|qué=what pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?,%mor:,0,,,,0,0,0,,,,,
5705,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1962,v|i-2s&pres=go,qué me vas a hacer ?%mor: pro:int|qué=what pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?,%svd:,ir,na,,na,na,na,na,na,na,na,repetition,
5706,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1965,cop|se-3s&pres=be,cómo es ?%mor: pro:int|cómo=how cop|se-3S&PRES=be ?,%mor:,0,,,,0,0,0,,,,,
5707,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,1965,cop|se-3s&pres=be,cómo es ?%mor: pro:int|cómo=how cop|se-3S&PRES=be ?,%svd:,ser,0,,0?,3,s,pres,,,,unclear reference,
5708,YGSZ-2008-07-16-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1967,inf|hace-inf=do,qué me vas a hacer ?%mor: pro:int|qué=what pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?,%mor:,0,,,,0,0,0,,,,,
