original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
4087,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,764,cop|se-3s&pres=be,&oy ese e(s) el del agua .%mor: det:dem|ese=that cop|se-3S&PRES=be det:art|el&m&SG=the prep|de~det:art|el&m=of n|agua&f=water .,%svd:,ser,DP-dem,,0,3,s,pres,,,,,
4088,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,767,.,"le salió un xx, &br .%mor: pro:ind|le=him v|sali-3S&PRET=leave det:art|un&m=one cm|cm .",%mor:,0,,,,0,0,0,,,,,
4089,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,767,v|sali-3s&pret=leave,"le salió un xx, &br .%mor: pro:ind|le=him v|sali-3S&PRET=leave det:art|un&m=one cm|cm .",%svd:,salir,DP-indef,,0?,3,s,pret,,,,,
4090,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,769,?,+< esta qué ?%mor: det:dem|este-f=this pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
4091,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,771,.,el avió(n) .%mor: det:art|el&m&SG=the n|avión&f=airplane .,%mor:,0,,,,0,0,0,,,,,
4092,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,773,.,"ese es el tren, &br .%mor: det:dem|ese=that cop|se-3S&PRES=be det:art|el&m&SG=the n|tren&m=train cm|cm .",%mor:,0,,,,0,0,0,,,,,
4093,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,773,cop|se-3s&pres=be,"ese es el tren, &br .%mor: det:dem|ese=that cop|se-3S&PRES=be det:art|el&m&SG=the n|tren&m=train cm|cm .",%svd:,ser,DP-dem,,0,3,s,pres,,,,,
4094,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,776,?,y ahora qué hiciste con la masa ?%mor: coord|y=and adv|ahora=now pro:int|qué=what v|hace-2S&PRET=do prep|con=with det:art|el&f&SG=the n|masa&f=masa ?,%mor:,0,,,,0,0,0,,,,,
4095,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,776,v|hace-2s&pret=do,y ahora qué hiciste con la masa ?%mor: coord|y=and adv|ahora=now pro:int|qué=what v|hace-2S&PRET=do prep|con=with det:art|el&f&SG=the n|masa&f=masa ?,%svd:,hacer,0,,1,2,s,pret,,,,,
4096,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,779,.,"nada, xxx .%mor: pro:indef|nada=nothing cm|cm .",%mor:,0,,,,0,0,0,,,,,
4097,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,781,.,&ay .,%mor:,0,,,,0,0,0,,,,,
4098,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,782,?,no hiciste nada ?%mor: adv|no=no v|hace-2S&PRET=do pro:indef|nada=nothing ?,%mor:,0,,,,0,0,0,,,,,
4099,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,782,v|hace-2s&pret=do,no hiciste nada ?%mor: adv|no=no v|hace-2S&PRET=do pro:indef|nada=nothing ?,%svd:,hacer,0,,1,2,s,pret,,,,,
4100,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,784,?,y eso que estás haciendo ?%mor: coord|y=and pro:dem|eso=that_one pro:rel|que=that aux|esta-2S&PRES=be part|hace-PROG=do ?,%mor:,0,,,,0,0,0,,,,,
4101,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,784,aux|esta-2s&pres=be,y eso que estás haciendo ?%mor: coord|y=and pro:dem|eso=that_one pro:rel|que=that aux|esta-2S&PRES=be part|hace-PROG=do ?,%svd:,estar,0,,1,2,s,pres,,switch,,,
4102,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,787,.,"estoy haciendo esto, &ay no .%mor: aux|esta-1S&PRES=be part|hace-PROG=do pro:dem|esto=this_one cm|cm co|no=no .",%mor:,0,,,,0,0,0,,,,,
4103,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,787,aux|esta-1s&pres=be,"estoy haciendo esto, &ay no .%mor: aux|esta-1S&PRES=be part|hace-PROG=do pro:dem|esto=this_one cm|cm co|no=no .",%svd:,estar,0,,1,1,s,pres,,,,,
4104,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,790,?,"+< a_ver, ahí va el triángulo, &eh ?%mor: co|a_ver=lets_see cm|cm adv|ahí=there v|i-3S&PRES=go det:art|el&m&SG=the n|triángulo&m=triangle cm|cm ?",%mor:,0,,,,0,0,0,,,,,
4105,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,790,v|i-3s&pres=go,"+< a_ver, ahí va el triángulo, &eh ?%mor: co|a_ver=lets_see cm|cm adv|ahí=there v|i-3S&PRES=go det:art|el&m&SG=the n|triángulo&m=triangle cm|cm ?",%svd:,ir,DP-def,,0,3,s,pres,,,,,
4106,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,793,.,"uno, dos, ve contando, tres .%mor: pro:indef|uno=one cm|cm det:num|dos=two cm|cm co|ve=see part|conta-PROG=count_tell cm|cm det:num|tres=three .",%mor:,0,,,,0,0,0,,,,,
4107,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,796,.,"tres, dos .%mor: det:num|tres=three cm|cm det:num|dos=two .",%mor:,0,,,,0,0,0,,,,,
4108,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,798,.,+< cuatro .%mor: det:num|cuatro=four .,%mor:,0,,,,0,0,0,,,,,
4109,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,800,!,cuatro !%mor: det:num|cuatro=four !,%mor:,0,,,,0,0,0,,,,,
4110,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,802,.,cinco .%mor: det:num|cinco=five .,%mor:,0,,,,0,0,0,,,,,
4111,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,804,.,cinco .%mor: det:num|cinco=five .,%mor:,0,,,,0,0,0,,,,,
4112,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,806,.,seis .%mor: det:num|seis=six .,%mor:,0,,,,0,0,0,,,,,
4113,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,808,.,++ y siete .%mor: coord|y=and det:num|siete=seven .,%mor:,0,,,,0,0,0,,,,,
4114,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,810,.,siete .%mor: det:num|siete=seven .,%mor:,0,,,,0,0,0,,,,,
4115,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,812,.,hasta ahí quedó .%mor: prep|hasta=until adv|ahí=there v|queda-3S&PRET=stay .,%mor:,0,,,,0,0,0,,,,,
4116,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,812,v|queda-3s&pret=stay,hasta ahí quedó .%mor: prep|hasta=until adv|ahí=there v|queda-3S&PRET=stay .,%svd:,quedar,0,,0,3,s,pret,,,,,
4117,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,814,.,otro triángulo .%mor: pro:indef|otro-m=other n|triángulo&m=triangle .,%mor:,0,,,,0,0,0,,,,,
4118,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,816,?,otro triángulo ?%mor: pro:indef|otro-m=other n|triángulo&m=triangle ?,%mor:,0,,,,0,0,0,,,,,
4119,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,816,.,otro triángulo ?%com: CHI clears throat .,%com:,0,,,,0,0,0,,,,,
4120,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,819,?,o cuál le ponemos ahora ?%mor: coord|o=or pro:int|cuál=which pro:ind|le=him v|pone-1P&PRES=put adv|ahora=now ?,%mor:,0,,,,0,0,0,,,,,
4121,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,819,v|pone-1p&pres=put,o cuál le ponemos ahora ?%mor: coord|o=or pro:int|cuál=which pro:ind|le=him v|pone-1P&PRES=put adv|ahora=now ?,%svd:,poner,0,,1,1,p,pres,,,,,
4122,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,822,.,ahora xxx .%mor: adv|ahora=now .,%mor:,0,,,,0,0,0,,,,,
4123,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,824,?,"oye ahor(a) platícame en Plaza_Universidad, qué le estaba haciendo ?%mor: v|oí-3S&PRES=hear adv|ahora=now imp|platica-2S&IMP~pro:clit|1S=talk prep|en=in n:prop|Plaza_Universidad cm|cm pro:int|qué=what pro:ind|le=him cop|esta-13S&PAS=be part|hace-PROG=do ?",%mor:,0,,,,0,0,0,,,,,
4124,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,824,v|oí-3s&pres=hear,"oye ahor(a) platícame en Plaza_Universidad, qué le estaba haciendo ?%mor: v|oí-3S&PRES=hear adv|ahora=now imp|platica-2S&IMP~pro:clit|1S=talk prep|en=in n:prop|Plaza_Universidad cm|cm pro:int|qué=what pro:ind|le=him cop|esta-13S&PAS=be part|hace-PROG=do ?",%svd:,oír,na,na,na,na,na,na,na,na,na,imperative,
4125,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,824,cop|esta-13s&pas=be,"oye ahor(a) platícame en Plaza_Universidad, qué le estaba haciendo ?%mor: v|oí-3S&PRES=hear adv|ahora=now imp|platica-2S&IMP~pro:clit|1S=talk prep|en=in n:prop|Plaza_Universidad cm|cm pro:int|qué=what pro:ind|le=him cop|esta-13S&PAS=be part|hace-PROG=do ?",%svd:,estar,0,,1,3,s,pas,switch,switch,,,
4126,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,829,+...,la +...%mor: det:art|el&f&SG=the +...,%mor:,0,,,,0,0,0,,,,,
4127,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,831,?,en cuál ?%mor: prep|en=in pro:int|cuál=which ?,%mor:,0,,,,0,0,0,,,,,
4128,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,833,?,"+, la niñita, qué estaba haciendo ?%mor: det:art|el&f&SG=the n|niño&f-DIM=child cm|cm pro:int|qué=what cop|esta-13S&PAS=be part|hace-PROG=do ?",%mor:,0,,,,0,0,0,,,,,
4129,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,833,cop|esta-13s&pas=be,"+, la niñita, qué estaba haciendo ?%mor: det:art|el&f&SG=the n|niño&f-DIM=child cm|cm pro:int|qué=what cop|esta-13S&PAS=be part|hace-PROG=do ?",%svd:,estar,DP-def,,1,3,s,pas,,,,,
4130,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,836,?,qué les estaba haciendo la niñita ?%mor: pro:int|qué=what pro:ind|le-PL=them cop|esta-13S&PAS=be part|hace-PROG=do det:art|el&f&SG=the n|niño&f-DIM=child ?,%mor:,0,,,,0,0,0,,,,,
4131,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,836,cop|esta-13s&pas=be,qué les estaba haciendo la niñita ?%mor: pro:int|qué=what pro:ind|le-PL=them cop|esta-13S&PAS=be part|hace-PROG=do det:art|el&f&SG=the n|niño&f-DIM=child ?,%svd:,estar,DP-def,,1,3,s,pas,,same,,,
4132,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,839,.,"&m , nos estaba pachurrando .%mor: cm|cm pro:obj|nos=us cop|esta-13S&PAS=be ?|pachurrando .",%mor:,0,,,,0,0,0,,,,,
4133,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,839,cop|esta-13s&pas=be,"&m , nos estaba pachurrando .%mor: cm|cm pro:obj|nos=us cop|esta-13S&PAS=be ?|pachurrando .",%svd:,estar,0,,1,3,s,pas,,,,,
4134,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,841,?,y por qué los andaba pachurrando ?%mor: coord|y=and prep|por=for pro:int|qué=what det:art|el&m-PL=the v|anda-13S&PAS=walk ?|pachurrando ?,%mor:,0,,,,0,0,0,,,,,
4135,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,841,v|anda-13s&pas=walk,y por qué los andaba pachurrando ?%mor: coord|y=and prep|por=for pro:int|qué=what det:art|el&m-PL=the v|anda-13S&PAS=walk ?|pachurrando ?,%svd:,andar,0,,1,3,s,pas,,,,,
4136,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,844,?,"porque sí, le dijiste algo ?%mor: conj|porque=because co|sí=yes cm|cm pro:ind|le=him v|deci-2S&PRET=say pro:dem|algo=something ?",%mor:,0,,,,0,0,0,,,,,
4137,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,844,v|deci-2s&pret=say,"porque sí, le dijiste algo ?%mor: conj|porque=because co|sí=yes cm|cm pro:ind|le=him v|deci-2S&PRET=say pro:dem|algo=something ?",%svd:,decir,0,,1,2,s,pret,,,,,
4138,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,847,.,"&par, en plaza .%mor: cm|cm prep|en=in n|plaza&f=square .",%mor:,0,,,,0,0,0,,,,,
4139,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,849,?,y qué más estaban haciendo ?%mor: coord|y=and pro:int|qué=what adv|más=more cop|esta-3P&PAS=be part|hace-PROG=do ?,%mor:,0,,,,0,0,0,,,,,
4140,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,849,cop|esta-3p&pas=be,y qué más estaban haciendo ?%mor: coord|y=and pro:int|qué=what adv|más=more cop|esta-3P&PAS=be part|hace-PROG=do ?,%svd:,estar,0,,0,usted,p,pas,,,,,
4141,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,852,.,"na(da), estábamos haciendo .%mor: pro:indef|nada=nothing cm|cm aux|esta-1P&PAS=be part|hace-PROG=do .",%mor:,0,,,,0,0,0,,,,,
4142,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,852,aux|esta-1p&pas=be,"na(da), estábamos haciendo .%mor: pro:indef|nada=nothing cm|cm aux|esta-1P&PAS=be part|hace-PROG=do .",%svd:,estar,0,,1,1,p,pas,,,,,
4143,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,854,?,+< qué hay en plaza ?%mor: pro:int|qué=what v|habe-3S&PRES&SPEC=have prep|en=in n|plaza&f=square ?,%mor:,0,,,,0,0,0,,,,,
4144,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,854,v|habe-3s&pres&spec=have,+< qué hay en plaza ?%mor: pro:int|qué=what v|habe-3S&PRES&SPEC=have prep|en=in n|plaza&f=square ?,%svd:,haber,na,na,na,na,na,na,na,na,na,exclude,
4145,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,857,+...,"ya, ya cambiaron unos, un castillito, pero +...%mor: adv|ya=already cm|cm adv|ya=already v|cambia-3P&PRET=change det:art|un-m-PL=one cm|cm det:art|un&m=one n|castillo&m-DIM=castle cm|cm conj|pero=but +...",%mor:,0,,,,0,0,0,,,,,
4146,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,857,v|cambia-3p&pret=change,"ya, ya cambiaron unos, un castillito, pero +...%mor: adv|ya=already cm|cm adv|ya=already v|cambia-3P&PRET=change det:art|un-m-PL=one cm|cm det:art|un&m=one n|castillo&m-DIM=castle cm|cm conj|pero=but +...",%svd:,cambiar,0,,1,3,p,pret,,,,,
4147,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,861,?,+< &ajá ?,%mor:,0,,,,0,0,0,,,,,
4148,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,862,?,por qué ?%mor: prep|por=for pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
4149,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,864,.,porque sí .%mor: conj|porque=because co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
4150,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,866,?,ahora qué hay ?%mor: adv|ahora=now pro:int|qué=what v|habe-3S&PRES&SPEC=have ?,%mor:,0,,,,0,0,0,,,,,
4151,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,866,v|habe-3s&pres&spec=have,ahora qué hay ?%mor: adv|ahora=now pro:int|qué=what v|habe-3S&PRES&SPEC=have ?,%svd:,haber,na,na,na,na,na,na,na,na,na,exclude,
4152,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,868,.,ahora ya xxx un triangulito .%mor: adv|ahora=now adv|ya=already det:art|un&m=one n|triángulo&m-DIM=triangle .,%mor:,0,,,,0,0,0,,,,,
4153,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,871,?,qué hay ahora en plaza ?%mor: pro:int|qué=what v|habe-3S&PRES&SPEC=have adv|ahora=now prep|en=in n|plaza&f=square ?,%mor:,0,,,,0,0,0,,,,,
4154,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,871,v|habe-3s&pres&spec=have,qué hay ahora en plaza ?%mor: pro:int|qué=what v|habe-3S&PRES&SPEC=have adv|ahora=now prep|en=in n|plaza&f=square ?,%svd:,haber,na,na,na,na,na,na,na,na,na,exclude,
4155,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,874,.,"una, un castillito .%mor: det:art|un-f=one cm|cm det:art|un&m=one n|castillo&m-DIM=castle .",%mor:,0,,,,0,0,0,,,,,
4156,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,876,?,&ajá ?,%mor:,0,,,,0,0,0,,,,,
4157,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,877,?,y qué más ?%mor: coord|y=and pro:int|qué=what adv|más=more ?,%mor:,0,,,,0,0,0,,,,,
4158,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,879,.,"nos hicí [: hizo] algo da [: la] niña, esa niña fea .%mor: pro:obj|nos=us v|hace-3S&PRET=do pro:dem|algo=something det:art|el&f&SG=the co:voc|niña=child cm|cm det:dem|ese-f=that n|niño-f=child n|fe-f=faith .",%mor:,0,,,,0,0,0,,,,,
4159,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,879,v|hace-3s&pret=do,"nos hicí [: hizo] algo da [: la] niña, esa niña fea .%mor: pro:obj|nos=us v|hace-3S&PRET=do pro:dem|algo=something det:art|el&f&SG=the co:voc|niña=child cm|cm det:dem|ese-f=that n|niño-f=child n|fe-f=faith .",%svd:,hacer,DP-def,,1,3,s,pret,,,,morphological error,
4160,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,883,!,"&ay, qué niña !%mor: cm|cm pro:int|qué=what co:voc|niña=child !",%mor:,0,,,,0,0,0,,,,,
4161,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,885,?,"y luego, qué más estabas haciendo ?%mor: coord|y=and adv|luego=afterwards cm|cm pro:int|qué=what adv|más=more aux|esta-2S&PAS=be part|hace-PROG=do ?",%mor:,0,,,,0,0,0,,,,,
4162,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,885,aux|esta-2s&pas=be,"y luego, qué más estabas haciendo ?%mor: coord|y=and adv|luego=afterwards cm|cm pro:int|qué=what adv|más=more aux|esta-2S&PAS=be part|hace-PROG=do ?",%svd:,estar,0,,1,2,s,pas,,,,,
4163,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,888,!,nada !%mor: pro:indef|nada=nothing !,%mor:,0,,,,0,0,0,,,,,
4164,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,890,?,y qué más ?%mor: coord|y=and pro:int|qué=what adv|más=more ?,%mor:,0,,,,0,0,0,,,,,
4165,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,892,?,"a_ver, en el otro lado que estabas ahí caminando, qué había ?%mor: co|a_ver=lets_see cm|cm prep|en=in det:art|el&m&SG=the pro:indef|otro-m=other n|lado&m=side prep|que=than aux|esta-2S&PAS=be adv|ahí=there part|camina-PROG=walk cm|cm pro:int|qué=what v|habe-13S&PAS=have ?",%mor:,0,,,,0,0,0,,,,,
4166,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,892,aux|esta-2s&pas=be,"a_ver, en el otro lado que estabas ahí caminando, qué había ?%mor: co|a_ver=lets_see cm|cm prep|en=in det:art|el&m&SG=the pro:indef|otro-m=other n|lado&m=side prep|que=than aux|esta-2S&PAS=be adv|ahí=there part|camina-PROG=walk cm|cm pro:int|qué=what v|habe-13S&PAS=have ?",%svd:,estar,0,,1,2,s,pas,,,,,
4167,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,892,v|habe-13s&pas=have,"a_ver, en el otro lado que estabas ahí caminando, qué había ?%mor: co|a_ver=lets_see cm|cm prep|en=in det:art|el&m&SG=the pro:indef|otro-m=other n|lado&m=side prep|que=than aux|esta-2S&PAS=be adv|ahí=there part|camina-PROG=walk cm|cm pro:int|qué=what v|habe-13S&PAS=have ?",%svd:,haber,na,na,na,na,na,na,na,na,na,exclude,
4168,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,898,.,"&m, una gente .%mor: cm|cm det:art|un-f=one n|gente&f=folk .",%mor:,0,,,,0,0,0,,,,,
4169,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,900,.,+< en el rinconcito .%mor: prep|en=in det:art|el&m&SG=the n|rincón&m-DIM=corner .,%mor:,0,,,,0,0,0,,,,,
4170,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,902,.,gente .%mor: n|gente&f=folk .,%mor:,0,,,,0,0,0,,,,,
4171,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,904,.,"no, aparte de la gente .%mor: co|no=no cm|cm adv|aparte=aside prep|de=of det:art|el&f&SG=the n|gente&f=folk .",%mor:,0,,,,0,0,0,,,,,
4172,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,907,.,xx .,%mor:,0,,,,0,0,0,,,,,
4173,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,908,?,"que le estaban moviendo ahí a las palanquitas, unos, qué estaban haciendo ?%mor: pro:rel|que=that pro:ind|le=him aux|esta-3P&PAS=be part|move-PROG=move adv|ahí=there aprep|a=to det:art|el&f-PL=the n|palanca&f-DIM-PL=crow_bar cm|cm det:art|un-m-PL=one cm|cm pro:int|qué=what cop|esta-3P&PAS=be part|hace-PROG=do ?",%mor:,0,,,,0,0,0,,,,,
4174,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,908,15:00,"que le estaban moviendo ahí a las palanquitas, unos, qué estaban haciendo ?%com: Timestamp 15:00",%com:,0,,,,0,0,0,,,,,
4175,JGAV-2008-08-07-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,908,aux|esta-3p&pas=be,"que le estaban moviendo ahí a las palanquitas, unos, qué estaban haciendo ?%mor: pro:rel|que=that pro:ind|le=him aux|esta-3P&PAS=be part|move-PROG=move adv|ahí=there aprep|a=to det:art|el&f-PL=the n|palanca&f-DIM-PL=crow_bar cm|cm det:art|un-m-PL=one cm|cm pro:int|qué=what cop|esta-3P&PAS=be part|hace-PROG=do ?",%svd:,estar,0,,1,3,p,pas,,,,,
