original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
4410,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1733,det:num|diez=ten,"&sie, diez .%mor: cm|cm det:num|diez=ten .",%mor:,0,,,,0,0,0,,,,,
4411,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1735,det:num|nueve=nine,nueve ?%mor: det:num|nueve=nine ?,%mor:,0,,,,0,0,0,,,,,
4412,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1737,det:num|diez=ten,diez .%mor: det:num|diez=ten .,%mor:,0,,,,0,0,0,,,,,
4413,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1739,det:num|diez=ten,diez .%mor: det:num|diez=ten .,%mor:,0,,,,0,0,0,,,,,
4414,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1741,n|inglés&m=english,"ahora los colores de tus masas, cómo se dicen en inglés ?%mor: adv|ahora=now det:art|el&m-PL=the n|color&m-PL=hue prep|de=of det:poss|tu-PL=your n|masa&f-PL=masa cm|cm pro:int|cómo=how pro:refl|se=itself v|deci-3P&PRES=say prep|en=in n|inglés&m=English ?",%mor:,0,,,,0,0,0,,,,,
4415,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1741,v|deci-3p&pres=say,"ahora los colores de tus masas, cómo se dicen en inglés ?%mor: adv|ahora=now det:art|el&m-PL=the n|color&m-PL=hue prep|de=of det:poss|tu-PL=your n|masa&f-PL=masa cm|cm pro:int|cómo=how pro:refl|se=itself v|deci-3P&PRES=say prep|en=in n|inglés&m=English ?",%svd:,decir,na,,na,na,na,na,na,na,na,exclude,
4416,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1746,v|sabe-1s&pres=know,no sé .%mor: adv|no=no v|sabe-1S&PRES=know .,%mor:,0,,,,0,0,0,,,,,
4417,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1746,v|sabe-1s&pres=know,no sé .%mor: adv|no=no v|sabe-1S&PRES=know .,%svd:,saber,na,,na,na,na,na,na,na,na,no sé,
4418,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1748,adj|verde=green,verde ?%mor: adj|verde=green ?,%mor:,0,,,,0,0,0,,,,,
4419,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1750,l2|green,green@s:eng !%mor: L2|green !,%mor:,0,,,,0,0,0,,,,,
4420,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1752,n|naranja&f=orange,naranja ?%mor: n|naranja&f=orange ?,%mor:,0,,,,0,0,0,,,,,
4421,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1754,v|sabe-1s&pres=know,no sé .%mor: adv|no=no v|sabe-1S&PRES=know .,%mor:,0,,,,0,0,0,,,,,
4422,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1754,v|sabe-1s&pres=know,no sé .%mor: adv|no=no v|sabe-1S&PRES=know .,%svd:,saber,na,,na,na,na,na,na,na,na,no sé,
4423,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1756,l2|orange,orange@s:eng .%mor: L2|orange .,%mor:,0,,,,0,0,0,,,,,
4424,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1758,l2|orange,orange@s:eng .%mor: L2|orange .,%mor:,0,,,,0,0,0,,,,,
4425,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1760,v|tene-1p&pres=have,"&eh , qué otro color tenemos ?%mor: cm|cm pro:int|qué=what pro:indef|otro-m=other n|color&m=hue v|tene-1P&PRES=have ?",%mor:,0,,,,0,0,0,,,,,
4426,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1760,v|tene-1p&pres=have,"&eh , qué otro color tenemos ?%mor: cm|cm pro:int|qué=what pro:indef|otro-m=other n|color&m=hue v|tene-1P&PRES=have ?",%svd:,tener,0,,1,1,p,pres, , , ,,
4427,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1763,adj|azul=blue,azul !%mor: adj|azul=blue !,%mor:,0,,,,0,0,0,,,,,
4428,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1765,l2|blue,blue@s:eng .%mor: L2|blue .,%mor:,0,,,,0,0,0,,,,,
4429,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1767,adv|bien=well,muy bien .%mor: adv|muy=very adv|bien=well .,%mor:,0,,,,0,0,0,,,,,
4430,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1769,n|rosa&f=rose,rosa ?%mor: n|rosa&f=rose ?,%mor:,0,,,,0,0,0,,,,,
4431,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1771,l2|pink,pink@s:eng .%mor: L2|pink .,%mor:,0,,,,0,0,0,,,,,
4432,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1773,adv|bien=well,muy bien +/.%mor: adv|muy=very adv|bien=well +/.,%mor:,0,,,,0,0,0,,,,,
4433,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1775,l2|pinky,pinky@s:eng .%mor: L2|pinky .,%mor:,0,,,,0,0,0,,,,,
4434,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1777,l2|pink,pink@s:eng .%mor: L2|pink .,%mor:,0,,,,0,0,0,,,,,
4435,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1779,l2|pink,pink@s:eng .%mor: L2|pink .,%mor:,0,,,,0,0,0,,,,,
4436,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1781,adj|amarillo-m=yellow,amarillo !%mor: adj|amarillo-m=yellow !,%mor:,0,,,,0,0,0,,,,,
4437,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1783,l2|yellow,yellow@s:eng .%mor: L2|yellow .,%mor:,0,,,,0,0,0,,,,,
4438,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1785,n:prop|yaretzi,"perfecto, Yaretzi !%mor: adj|perfecto-m=perfect cm|cm n:prop|Yaretzi !",%mor:,0,,,,0,0,0,,,,,
4439,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1787,det:num|cinco=five,vengan esos cinco !%mor: v|venga-3P&PRES=avenge det:dem|ese-m-PL=that det:num|cinco=five !,%mor:,0,,,,0,0,0,,,,,
4440,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1787,v|venga-3p&pres=avenge,vengan esos cinco !%mor: v|venga-3P&PRES=avenge det:dem|ese-m-PL=that det:num|cinco=five !,%svd:,vengar,na,,na,na,na,na,na,na,na,tag error,
4441,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1789,adv|bien=well,muy bien !%mor: adv|muy=very adv|bien=well !,%mor:,0,,,,0,0,0,,,,,
4442,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1791,adv|ya=already,mami ya xx xx xx xx xx .%mor: n|mami&f=mommy adv|ya=already .,%mor:,0,,,,0,0,0,,,,,
4443,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1793,&yuju,&yuju !,%mor:,0,,,,0,0,0,,,,,
4444,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1794,n|amigo-m-pl=friend,cómo se dice hola amigos ?%mor: pro:int|cómo=how pro:refl|se=itself v|deci-3S&PRES=say co|hola=hi n|amigo-m-PL=friend ?,%mor:,0,,,,0,0,0,,,,,
4445,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1794,v|deci-3s&pres=say,cómo se dice hola amigos ?%mor: pro:int|cómo=how pro:refl|se=itself v|deci-3S&PRES=say co|hola=hi n|amigo-m-PL=friend ?,%svd:,decir,na,,na,na,na,na,na,na,na,exclude,
4446,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1797,l2|hello,hello@s:eng .%mor: L2|hello .,%mor:,0,,,,0,0,0,,,,,
4447,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1799,n|amigo-m-pl=friend,y amigos ?%mor: coord|y=and n|amigo-m-PL=friend ?,%mor:,0,,,,0,0,0,,,,,
4448,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1801,l2|friends,hola friends@s:eng .%mor: co|hola=hi L2|friends .,%mor:,0,,,,0,0,0,,,,,
4449,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1803,l2|friends,hi@s:eng friends@s:eng .%mor: L2|hi L2|friends .,%mor:,0,,,,0,0,0,,,,,
4450,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1805,inf|deci-inf=say,no lo pude decir .%mor: adv|no=no pro:obj|lo&m=him v|pode-1S&PRET=can inf|deci-INF=say .,%mor:,0,,,,0,0,0,,,,,
4451,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1805,v|pode-1s&pret=can,no lo pude decir .%mor: adv|no=no pro:obj|lo&m=him v|pode-1S&PRET=can inf|deci-INF=say .,%svd:,poder,0,,1,1,s,pret,,,0,,
4452,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1807,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
4453,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1809,l2|friends,hello@s:eng friends@s:eng .%mor: L2|hello L2|friends .,%mor:,0,,,,0,0,0,,,,,
4454,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1811,inf|deci-inf=say,"&ah &ah, no lo puedo decir .%mor: cm|cm co|no=no pro:obj|lo&m=him v|pode-1S&PRES=can inf|deci-INF=say .",%mor:,0,,,,0,0,0,,,,,
4455,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1811,v|pode-1s&pres=can,"&ah &ah, no lo puedo decir .%mor: cm|cm co|no=no pro:obj|lo&m=him v|pode-1S&PRES=can inf|deci-INF=say .",%svd:,poder,0,,1,1,s,pres,,,0,,
4456,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1814,n|marciano-m=martian,"luna, marciano .%mor: n|luna&f=moon cm|cm n|marciano-m=martian .",%mor:,0,,,,0,0,0,,,,,
4457,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1816,n|vaca&f=cow,"&ay, vamos a cantar la de la vaca .%mor: cm|cm co|vamos=go aprep|a=to inf|canta-INF=sing det:art|el&f&SG=the prep|de=of det:art|el&f&SG=the n|vaca&f=cow .",%mor:,0,,,,0,0,0,,,,,
4458,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1816,.,"&ay, vamos a cantar la de la vaca .%com: CHI sings the following speeches .",%com:,0,,,,0,0,0,,,,,
4459,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1820,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%mor:,0,,,,0,0,0,,,,,
4460,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1820,v|i-1s&pret=go,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,ir,na,,na,na,na,na,na,na,na,exclude chanting,
4461,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1820,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,encontrar,na,,na,na,na,na,na,na,na,exclude chanting,
4462,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1824,v|pone-1s&fut=put,"como no tenía nombre, mami le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n|mami&f=mommy pro:ind|le=him v|pone-1S&FUT=put .",%mor:,0,,,,0,0,0,,,,,
4463,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1824,v|tene-13s&pas=have,"como no tenía nombre, mami le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n|mami&f=mommy pro:ind|le=him v|pone-1S&FUT=put .",%svd:,tener,na,,na,na,na,na,na,na,na,exclude chanting,
4464,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1824,v|pone-1s&fut=put,"como no tenía nombre, mami le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n|mami&f=mommy pro:ind|le=him v|pone-1S&FUT=put .",%svd:,poner,na,,na,na,na,na,na,na,na,exclude chanting,
4465,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1827,pro:sub|tú=you,"&oh, mami, la vaca eres tú .%mor: cm|cm n|mami&f=mommy cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%mor:,0,,,,0,0,0,,,,,
4466,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1827,cop|se-2s&pres=be,"&oh, mami, la vaca eres tú .%mor: cm|cm n|mami&f=mommy cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%svd:,ser,na,,na,na,na,na,na,na,na,exclude chanting,
4467,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1830,pro:sub|tú=you,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%mor:,0,,,,0,0,0,,,,,
4468,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1830,v|hala-3s&pres=pull,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,halar,na,,na,na,na,na,na,na,na,song,
4469,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1830,v|deci-2s&pres=say,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,decir,na,,na,na,na,na,na,na,na,exclude chanting,
4470,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1834,n:prop|yaretzi,Yaretzi !%mor: n:prop|Yaretzi !,%mor:,0,,,,0,0,0,,,,,
4471,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1834,.,Yaretzi !%com: CHI and MOT sing together the following speeches at the same time .,%com:,0,,,,0,0,0,,,,,
4472,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1837,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%mor:,0,,,,0,0,0,,,,,
4473,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1837,v|i-1s&pret=go,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,ir,na,,na,na,na,na,na,na,na,exclude chanting,
4474,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1837,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encont(r)é .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,encontrar,na,,na,na,na,na,na,na,na,exclude chanting,
4475,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1841,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encontré .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%mor:,0,,,,0,0,0,,,,,
4476,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1841,v|i-1s&pret=go,"cuando fui al este, una vaca me encontré .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,ir,na,,na,na,na,na,na,na,na,exclude chanting,
4477,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1841,v|encontra-1s&pret=find,"cuando fui al este, una vaca me encontré .%mor: conj|cuando=when v|i-1S&PRET=go aprep|a~det:art|el&m det:dem|este=this cm|cm det:art|un-f=one n|vaca&f=cow pro:obj|me=me v|encontra-1S&PRET=find .",%svd:,encontrar,na,,na,na,na,na,na,na,na,exclude chanting,
4478,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1845,n|nombre&m=name,como no tenía nombre +...%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name +...,%mor:,0,,,,0,0,0,,,,,
4479,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1845,v|tene-13s&pas=have,como no tenía nombre +...%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name +...,%svd:,tener,na,,na,na,na,na,na,na,na,exclude chanting,
4480,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1847,v|pone-1s&fut=put,"como no tenía nombre, Yaretzi le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n:prop|Yaretzi pro:ind|le=him v|pone-1S&FUT=put .",%mor:,0,,,,0,0,0,,,,,
4481,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1847,v|tene-13s&pas=have,"como no tenía nombre, Yaretzi le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n:prop|Yaretzi pro:ind|le=him v|pone-1S&FUT=put .",%svd:,tener,na,,na,na,na,na,na,na,na,exclude chanting,
4482,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1847,v|pone-1s&fut=put,"como no tenía nombre, Yaretzi le pondré .%mor: adv|como=like adv|no=no v|tene-13S&PAS=have n|nombre&m=name cm|cm n:prop|Yaretzi pro:ind|le=him v|pone-1S&FUT=put .",%svd:,poner,na,,na,na,na,na,na,na,na,exclude chanting,
4483,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1850,pro:sub|tú=you,"&oh, Yaretzi, la vaca eres tú .%mor: cm|cm n:prop|Yaretzi cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%mor:,0,,,,0,0,0,,,,,
4484,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1850,cop|se-2s&pres=be,"&oh, Yaretzi, la vaca eres tú .%mor: cm|cm n:prop|Yaretzi cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%svd:,ser,na,,na,na,na,na,na,na,na,exclude chanting,
4485,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1853,pro:sub|tú=you,"&oh, Yaretzi, la vaca eres tú .%mor: cm|cm n:prop|Yaretzi cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%mor:,0,,,,0,0,0,,,,,
4486,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1853,cop|se-2s&pres=be,"&oh, Yaretzi, la vaca eres tú .%mor: cm|cm n:prop|Yaretzi cm|cm det:art|el&f&SG=the n|vaca&f=cow cop|se-2S&PRES=be pro:sub|tú=you .",%svd:,ser,na,,na,na,na,na,na,na,na,exclude chanting,
4487,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1856,pro:sub|tú=you,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%mor:,0,,,,0,0,0,,,,,
4488,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1856,v|hala-3s&pres=pull,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,halar,na,,na,na,na,na,na,na,na,song,
4489,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1856,v|deci-2s&pres=say,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,decir,na,,na,na,na,na,na,na,na,exclude chanting,
4490,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1860,pro:sub|tú=you,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%mor:,0,,,,0,0,0,,,,,
4491,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1860,v|hala-3s&pres=pull,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,halar,na,,na,na,na,na,na,na,na,repetition,
4492,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1860,v|deci-2s&pres=say,"si te hala de la cola, cuál nombre dices tú ?%mor: conj|si=if pro:obj|te=you v|hala-3S&PRES=pull prep|de=of det:art|el&f&SG=the n|cola&f=tail cm|cm pro:int|cuál=which n|nombre&m=name v|deci-2S&PRES=say pro:sub|tú=you ?",%svd:,decir,na,,na,na,na,na,na,na,na,exclude chanting,
4493,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,1864,n:prop|cenicienta,Cenicienta !%mor: n:prop|Cenicienta !,%mor:,0,,,,0,0,0,,,,,
4494,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1866,&guau,&guau .,%mor:,0,,,,0,0,0,,,,,
4495,YBM-2008-08-15-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1866,.,&guau .%com: CHI and MOT sing together at the same time again .,%com:,0,,,,0,0,0,,,,,
