original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
2662,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2110,v|i-2s&pres=go,"Kamila pintaste el escritorio de tu hermana y vas a tener que subir a limpiar, de acuerdo ?%mor: n:prop|Kamila v|pinta-2S&PRET=paint det:art|el&m&SG=the n|escritorio&m=desk prep|de=of det:poss|tu=your n|hermano-f=sibling coord|y=and v|i-2S&PRES=go aprep|a=to inf|tene-INF=have prep|que=than inf|subi-INF=go_up aprep|a=to inf|limpia-INF=clean cm|cm prep|de=of n|acuerdo&m=opinion ?",%svd:,ir,0,,1,2,s,pres,same,same,,,
2663,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2117,n|acuerdo&m=opinion,cuando termines de jugar vas a subir a limpiar de acuerdo ?%mor: conj|cuando=when v|termina-2S&SUB&PRES=end prep|de=of inf|juga-INF=play v|i-2S&PRES=go aprep|a=to inf|subi-INF=go_up aprep|a=to inf|limpia-INF=clean prep|de=of n|acuerdo&m=opinion ?,%mor:,0,,,,0,0,0,,,,,
2664,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2117,v|termina-2s&sub&pres=end,cuando termines de jugar vas a subir a limpiar de acuerdo ?%mor: conj|cuando=when v|termina-2S&SUB&PRES=end prep|de=of inf|juga-INF=play v|i-2S&PRES=go aprep|a=to inf|subi-INF=go_up aprep|a=to inf|limpia-INF=clean prep|de=of n|acuerdo&m=opinion ?,%svd:,terminar,0,,1,2,s,sub&pres,,same,,,
2665,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2117,v|i-2s&pres=go,cuando termines de jugar vas a subir a limpiar de acuerdo ?%mor: conj|cuando=when v|termina-2S&SUB&PRES=end prep|de=of inf|juga-INF=play v|i-2S&PRES=go aprep|a=to inf|subi-INF=go_up aprep|a=to inf|limpia-INF=clean prep|de=of n|acuerdo&m=opinion ?,%svd:,ir,0,,1,2,s,pres,same,same,,,
2666,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2121,co|por_favor=please,"dame la pintura Vinci, por_favor .%mor: imp|da-2S&IMP~pro:clit|1S det:art|el&f&SG=the n|pintura&f=painting n:prop|Vinci cm|cm co|por_favor=please .",%mor:,0,,,,0,0,0,,,,,
2667,KDP-2008-07-27-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,2124,n|chico&m-dim=child,&a tú no tienes un autorretrato chiquito ?%mor: pro:sub|tú=you adv|no=no v|tene-2S&PRES=have det:art|un&m=one n|autorretrato&m=self_portrait n|chico&m-DIM=child ?,%mor:,0,,,,0,0,0,,,,,
2668,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2127,n|autorretrato&m=self_portrait,autorretrato ?%mor: n|autorretrato&m=self_portrait ?,%mor:,0,,,,0,0,0,,,,,
2669,KDP-2008-07-27-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,2129,adj|chico-dim=small,te digo con una foto chiquita .%mor: pro:obj|te=you v|deci-1S&PRES=say prep|con=with det:art|un-f=one n|foto&m=photo adj|chico-DIM=small .,%mor:,0,,,,0,0,0,,,,,
2670,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2132,pro:poss|tuyo-f=yours,tuya ?%mor: pro:poss|tuyo-f=yours ?,%mor:,0,,,,0,0,0,,,,,
2671,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2134,n:prop|diana,no mamá fue Diana +/.%mor: adv|no=no n|mamá&f=mommy cop|se-3S&PRET=be n:prop|Diana +/.,%mor:,0,,,,0,0,0,,,,,
2672,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2134,cop|se-3s&pret=be,no mamá fue Diana +/.%mor: adv|no=no n|mamá&f=mommy cop|se-3S&PRET=be n:prop|Diana +/.,%svd:,ser,proper,,1,3,s,pret,,,,,
2673,KDP-2008-07-27-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,2136,inf|picotea-inf=peck,bueno es que la voy a picotear .%mor: co|bueno=good cop|se-3S&PRES=be conj|que=that pro:obj|la&f=she v|i-1S&PRES=go aprep|a=to inf|picotea-INF=peck .,%mor:,0,,,,0,0,0,,,,,
2674,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2139,n:prop|diana,"+, mamá no fue Diana .%mor: n|mamá&f=mommy adv|no=no cop|se-3S&PRET=be n:prop|Diana .",%mor:,0,,,,0,0,0,,,,,
2675,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2139,cop|se-3s&pret=be,"+, mamá no fue Diana .%mor: n|mamá&f=mommy adv|no=no cop|se-3S&PRET=be n:prop|Diana .",%svd:,ser,proper,,1,3,s,pret,,,,,
2676,KDP-2008-07-27-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,2141,adj|cierto-m=certain,no es cierto .%mor: adv|no=no cop|se-3S&PRES=be adj|cierto-m=certain .,%mor:,0,,,,0,0,0,,,,,
2677,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2143,n:prop|diana,fue Diana ?%mor: cop|se-3S&PRET=be n:prop|Diana ?,%mor:,0,,,,0,0,0,,,,,
2678,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2143,cop|se-3s&pret=be,fue Diana ?%mor: cop|se-3S&PRET=be n:prop|Diana ?,%svd:,ser,proper,,1,3,s,pret,,,,,
2679,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,n|casa&f=house,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%mor:,0,,,,0,0,0,,,,,
2680,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,v|i-1p&pres=go,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%svd:,ir,0,,1,1,p,pres,,switch,,,
2681,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,v|sabe-3s&pres=know,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%svd:,saber,0,,1,3,s,pres,switch,switch,,,
2682,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,v|sabe-3s&pres=know,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%svd:,saber,na,na,na,na,na,na,na,na,,relative clause,
2683,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,v|pode-1p&pres=can,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%svd:,poder,0,,1,1,p,pres,switch,switch,,,
2684,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2145,v|i-3s&pres=go,"pues entonces ya no la vamos a invitar por qué no sabe cuidar las cosas ajenas, (.) una niña que no sabe cuidar las cosas ajenas y respetar no podemos invitarla, porque va a destruir tu casa .%mor: co|pues=well adv|entonces=then adv|ya=already adv|no=no pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|invita-INF=invite prep|por=for pro:int|qué=what adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajena-PL=alien cm|cm det:art|un-f=one co:voc|niña=child prep|que=than adv|no=no v|sabe-3S&PRES=know inf|cuida-INF=take_care det:art|el&f-PL=the n|cosa&f-PL=thing adj|ajeno-f-PL=sick coord|y=and inf|respeta-INF=respect adv|no=no v|pode-1P&PRES=can inf|invita-INF~pro:clit|OBJ&f cm|cm conj|porque=because v|i-3S&PRES=go aprep|a=to inf|destrui-INF=destroy det:poss|tu=your n|casa&f=house .",%svd:,ir,0,,1,3,s,pres,switch,switch,,interesting example of the effect of porque on reference,
2685,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2160,co:voc|niña=child,"&mhm , qué niña .%mor: cm|cm pro:int|qué=what co:voc|niña=child .",%mor:,0,,,,0,0,0,,,,,
2686,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2162,n|casa&f=house,mi casha [: casa] .%mor: det:poss|mi=my n|casa&f=house .,%mor:,0,,,,0,0,0,,,,,
2687,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2164,cm|cm,"y tu, y tu, el escritorio de tu hermana, tu cocina, +...%mor: coord|y=and det:poss|tu=your cm|cm coord|y=and det:poss|tu=your cm|cm det:art|el&m&SG=the n|escritorio&m=desk prep|de=of det:poss|tu=your n|hermano-f=sibling cm|cm det:poss|tu=your n|cocina&f=kitchen cm|cm +...",%mor:,0,,,,0,0,0,,,,,
2688,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2169,n|mami&f=mommy,"este, qué, mami ?%mor: det:dem|este=this cm|cm pro:int|qué=what cm|cm n|mami&f=mommy ?",%mor:,0,,,,0,0,0,,,,,
2689,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2169,.,"este, qué, mami ?%com: sister talks .",%com:,0,,,,0,0,0,,,,,
2690,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2172,v|regaña-3s&pret=snarl,"no, me estaba diciendo su mamá que sí es muy traviesa, hasta le regañó .%mor: co|no=no cm|cm pro:obj|me=me cop|esta-13S&PAS=be part|deci-PROG=say det:poss|su&3S=his n|mamá&f=mommy prep|que=than co|sí=yes cop|se-3S&PRES=be adv|muy=very n|traviesa&f=sleeping_car cm|cm prep|hasta=until pro:ind|le=him v|regaña-3S&PRET=snarl .",%mor:,0,,,,0,0,0,,,,,
2691,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2172,cop|esta-13s&pas=be,"no, me estaba diciendo su mamá que sí es muy traviesa, hasta le regañó .%mor: co|no=no cm|cm pro:obj|me=me cop|esta-13S&PAS=be part|deci-PROG=say det:poss|su&3S=his n|mamá&f=mommy prep|que=than co|sí=yes cop|se-3S&PRES=be adv|muy=very n|traviesa&f=sleeping_car cm|cm prep|hasta=until pro:ind|le=him v|regaña-3S&PRET=snarl .",%svd:,estar,DP-def,1,1,3,s,pas,,,,,
2692,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2172,cop|se-3s&pres=be,"no, me estaba diciendo su mamá que sí es muy traviesa, hasta le regañó .%mor: co|no=no cm|cm pro:obj|me=me cop|esta-13S&PAS=be part|deci-PROG=say det:poss|su&3S=his n|mamá&f=mommy prep|que=than co|sí=yes cop|se-3S&PRES=be adv|muy=very n|traviesa&f=sleeping_car cm|cm prep|hasta=until pro:ind|le=him v|regaña-3S&PRET=snarl .",%svd:,ser,0,,1,3,s,pres,switch,switch,,,
2693,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2172,v|regaña-3s&pret=snarl,"no, me estaba diciendo su mamá que sí es muy traviesa, hasta le regañó .%mor: co|no=no cm|cm pro:obj|me=me cop|esta-13S&PAS=be part|deci-PROG=say det:poss|su&3S=his n|mamá&f=mommy prep|que=than co|sí=yes cop|se-3S&PRES=be adv|muy=very n|traviesa&f=sleeping_car cm|cm prep|hasta=until pro:ind|le=him v|regaña-3S&PRET=snarl .",%svd:,regañar,0,,1,3,s,pret,switch,switch,,,
2694,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2178,v|veni-1s&pret=come,ya vine .%mor: adv|ya=already v|veni-1S&PRET=come .,%mor:,0,,,,0,0,0,,,,,
2695,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2178,v|veni-1s&pret=come,ya vine .%mor: adv|ya=already v|veni-1S&PRET=come .,%svd:,venir,0,,1,1,s,pret,,,,,
2696,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2180,pro:poss|tuyo-f=yours,"mira mi amor, este, tengo un portarretratos chiquito pero la foto que tiene es tuya .%mor: imp|mira-2S&IMP=look det:poss|mi=my co:voc|amor=love cm|cm det:dem|este=this cm|cm v|tene-1S&PRES=have det:art|un&m=one n|portarretrato&m-PL=picture_frame n|chico&m-DIM=child conj|pero=but det:art|el&f&SG=the n|foto&m=photo prep|que=than v|tene-3S&PRES=have cop|se-3S&PRES=be pro:poss|tuyo-f=yours .",%mor:,0,,,,0,0,0,,,,,
2697,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2180,v|tene-1s&pres=have,"mira mi amor, este, tengo un portarretratos chiquito pero la foto que tiene es tuya .%mor: imp|mira-2S&IMP=look det:poss|mi=my co:voc|amor=love cm|cm det:dem|este=this cm|cm v|tene-1S&PRES=have det:art|un&m=one n|portarretrato&m-PL=picture_frame n|chico&m-DIM=child conj|pero=but det:art|el&f&SG=the n|foto&m=photo prep|que=than v|tene-3S&PRES=have cop|se-3S&PRES=be pro:poss|tuyo-f=yours .",%svd:,tener,0,,1,1,s,pres,,,,,
2698,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2180,v|tene-3s&pres=have,"mira mi amor, este, tengo un portarretratos chiquito pero la foto que tiene es tuya .%mor: imp|mira-2S&IMP=look det:poss|mi=my co:voc|amor=love cm|cm det:dem|este=this cm|cm v|tene-1S&PRES=have det:art|un&m=one n|portarretrato&m-PL=picture_frame n|chico&m-DIM=child conj|pero=but det:art|el&f&SG=the n|foto&m=photo prep|que=than v|tene-3S&PRES=have cop|se-3S&PRES=be pro:poss|tuyo-f=yours .",%svd:,tener,0,,0,3,s,pres,,,,,
2699,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2180,cop|se-3s&pres=be,"mira mi amor, este, tengo un portarretratos chiquito pero la foto que tiene es tuya .%mor: imp|mira-2S&IMP=look det:poss|mi=my co:voc|amor=love cm|cm det:dem|este=this cm|cm v|tene-1S&PRES=have det:art|un&m=one n|portarretrato&m-PL=picture_frame n|chico&m-DIM=child conj|pero=but det:art|el&f&SG=the n|foto&m=photo prep|que=than v|tene-3S&PRES=have cop|se-3S&PRES=be pro:poss|tuyo-f=yours .",%svd:,ser,DP-def,,0,3,s,pres,,,,,
2700,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2187,v|servi-3s&fut=serve,"lo tengo en la Uam, el que &tien , tengo encima de mi computadora, (.) te servirá ?%mor: pro:obj|lo&m=him v|tene-1S&PRES=have prep|en=in det:art|el&f&SG=the n:prop|Uam cm|cm det:art|el&m&SG=the prep|que=than cm|cm v|tene-1S&PRES=have adv|encima=on_top prep|de=of det:poss|mi=my n|computador-f=computer cm|cm pro:obj|te=you v|servi-3S&FUT=serve ?",%mor:,0,,,,0,0,0,,,,,
2701,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2187,v|tene-1s&pres=have,"lo tengo en la Uam, el que &tien , tengo encima de mi computadora, (.) te servirá ?%mor: pro:obj|lo&m=him v|tene-1S&PRES=have prep|en=in det:art|el&f&SG=the n:prop|Uam cm|cm det:art|el&m&SG=the prep|que=than cm|cm v|tene-1S&PRES=have adv|encima=on_top prep|de=of det:poss|mi=my n|computador-f=computer cm|cm pro:obj|te=you v|servi-3S&FUT=serve ?",%svd:,tener,0,,1,1,s,pres,,switch,,,
2702,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2187,v|tene-1s&pres=have,"lo tengo en la Uam, el que &tien , tengo encima de mi computadora, (.) te servirá ?%mor: pro:obj|lo&m=him v|tene-1S&PRES=have prep|en=in det:art|el&f&SG=the n:prop|Uam cm|cm det:art|el&m&SG=the prep|que=than cm|cm v|tene-1S&PRES=have adv|encima=on_top prep|de=of det:poss|mi=my n|computador-f=computer cm|cm pro:obj|te=you v|servi-3S&FUT=serve ?",%svd:,tener,0,,1,1,s,pres,same,same,,,
2703,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2187,v|servi-3s&fut=serve,"lo tengo en la Uam, el que &tien , tengo encima de mi computadora, (.) te servirá ?%mor: pro:obj|lo&m=him v|tene-1S&PRES=have prep|en=in det:art|el&f&SG=the n:prop|Uam cm|cm det:art|el&m&SG=the prep|que=than cm|cm v|tene-1S&PRES=have adv|encima=on_top prep|de=of det:poss|mi=my n|computador-f=computer cm|cm pro:obj|te=you v|servi-3S&FUT=serve ?",%svd:,servir,0,,0,3,s,fut=,,,,,
2704,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2193,&ajá,&ajá .,%mor:,0,,,,0,0,0,,,,,
2705,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2193,.,&ajá .%com: child exclaims .,%com:,0,,,,0,0,0,,,,,
2706,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2195,n|amor&m=love,qué pasó amor ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass n|amor&m=love ?,%mor:,0,,,,0,0,0,,,,,
2707,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2195,v|pasa-3s&pret=pass,qué pasó amor ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass n|amor&m=love ?,%svd:,pasar,wh,,0,3,s,pret,,,,,
2708,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2197,v|tene-3s&pres=have,"&a el limón tiene, el, el pepino tiene +...%mor: det:art|el&m&SG=the n|limón&m=lemon v|tene-3S&PRES=have cm|cm det:art|el&m&SG=the cm|cm det:art|el&m&SG=the n|pepino&m=cucumber v|tene-3S&PRES=have +...",%mor:,0,,,,0,0,0,,,,,
2709,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2197,v|tene-3s&pres=have,"&a el limón tiene, el, el pepino tiene +...%mor: det:art|el&m&SG=the n|limón&m=lemon v|tene-3S&PRES=have cm|cm det:art|el&m&SG=the cm|cm det:art|el&m&SG=the n|pepino&m=cucumber v|tene-3S&PRES=have +...",%svd:,tener,na,na,na,na,na,na,na,na,,false start,
2710,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2197,v|tene-3s&pres=have,"&a el limón tiene, el, el pepino tiene +...%mor: det:art|el&m&SG=the n|limón&m=lemon v|tene-3S&PRES=have cm|cm det:art|el&m&SG=the cm|cm det:art|el&m&SG=the n|pepino&m=cucumber v|tene-3S&PRES=have +...",%svd:,tener,DP-def,,0,3,s,pres,,,,,
2711,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2201,n|limón&m=lemon,limón .%mor: n|limón&m=lemon .,%mor:,0,,,,0,0,0,,,,,
2712,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2203,adv|aquí=here,"+, limón y me arde aquí .%mor: n|limón&m=lemon coord|y=and pro:obj|me=me v|arde-3S&PRES=burn adv|aquí=here .",%mor:,0,,,,0,0,0,,,,,
2713,KDP-2008-07-27-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,2203,v|arde-3s&pres=burn,"+, limón y me arde aquí .%mor: n|limón&m=lemon coord|y=and pro:obj|me=me v|arde-3S&PRES=burn adv|aquí=here .",%svd:,arder,na,na,na,na,na,na,na,na,,gustar-type,
2714,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2206,v|servi-3s&pres=serve,+< y sirve +...%mor: coord|y=and v|servi-3S&PRES=serve +...,%mor:,0,,,,0,0,0,,,,,
2715,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2206,v|servi-3s&pres=serve,+< y sirve +...%mor: coord|y=and v|servi-3S&PRES=serve +...,%svd:,servir,0,,0,3,s,pres,,,,,
2716,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2208,n|labio&m=lip,&a chupa tu labio .%mor: imp|chupa-2S&IMP=suck det:poss|tu=your n|labio&m=lip .,%mor:,0,,,,0,0,0,,,,,
2717,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2210,co:voc|hija=child,"ése te ayuda mucho para que no te dé gripa, mi hija .%mor: pro:dem|ése=that_one pro:obj|te=you v|ayuda-3S&PRES=help adv|mucho=much prep|para=for pro:rel|que=that adv|no=no pro:obj|te=you imp|da-3S&IMP=give n|gripa&f=flu cm|cm det:poss|mi=my co:voc|hija=child .",%mor:,0,,,,0,0,0,,,,,
2718,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2210,v|ayuda-3s&pres=help,"ése te ayuda mucho para que no te dé gripa, mi hija .%mor: pro:dem|ése=that_one pro:obj|te=you v|ayuda-3S&PRES=help adv|mucho=much prep|para=for pro:rel|que=that adv|no=no pro:obj|te=you imp|da-3S&IMP=give n|gripa&f=flu cm|cm det:poss|mi=my co:voc|hija=child .",%svd:,ayudar,DP-dem,,0,3,s,pres,,,,,
2719,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2215,n|foto&m=photo,&m tiene que ser un portarretrato (..) o una foto ?%mor: v|tene-3S&PRES=have prep|que=than n|ser&m=being det:art|un&m=one n|portarretrato&m=picture_frame coord|o=or det:art|un-f=one n|foto&m=photo ?,%mor:,0,,,,0,0,0,,,,,
2720,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2215,v|tene-3s&pres=have,&m tiene que ser un portarretrato (..) o una foto ?%mor: v|tene-3S&PRES=have prep|que=than n|ser&m=being det:art|un&m=one n|portarretrato&m=picture_frame coord|o=or det:art|un-f=one n|foto&m=photo ?,%svd:,tener,0,,0,3,s,pres,,,,,
2721,KDP-2008-07-27-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,2219,n|foto&m=photo,una foto .%mor: det:art|un-f=one n|foto&m=photo .,%mor:,0,,,,0,0,0,,,,,
2722,KDP-2008-07-27-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,2221,inf|consegui-inf,&a pues hay que conse(guir) +...%mor: co|pues=well v|habe-3S&PRES&SPEC=have pro:rel|que=that inf|consegui-INF +...,%mor:,0,,,,0,0,0,,,,,
