original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
3475,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,220,.,"+"" estábamos aun más felices cuando descubrimos que Perdita iba a tener cachorros .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3476,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,226,?,cómo ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3477,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,228,.,que ya iban a ser (.) papás .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3478,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,231,+...,ya no +...,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3479,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,233,.,ya no quiero (.) leer el cuento .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3480,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,233,v|quere-1s&pres=want,ya no quiero (.) leer el cuento .%mor: adv|ya=already adv|no=no v|quere-1S&PRES=want inf|lee-INF=read det:art|el&m&SG=the n|cuento&m=story .,%svd:,querer,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,1,s,pres,,,,,
3481,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,236,.,quiero pintar .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3482,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,236,v|quere-1s&pres=want,quiero pintar .%mor: v|quere-1S&PRES=want inf|pinta-INF=paint .,%svd:,querer,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,1,s,pres,,,,,
3483,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,238,?,ahora qué vamos a pintar ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3484,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,241,.,esto mamá .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3485,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,243,?,y esto qué es ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3486,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,246,.,+< esto .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3487,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,248,.,"dice <un oso jugando tenis> [""] y después dice <a@s:eng, a@s:eng bear@s:eng playing@s:eng tenis@s:eng> [""] .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3488,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,253,?,la playa ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3489,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,255,.,playing@s:eng .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3490,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,257,.,jugando .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3491,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,259,.,un oso jugando tenis .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3492,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,262,.,playing@s:eng .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3493,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,264,.,que es playing@s:eng .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3494,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,266,?,amarilla ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3495,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,268,.,(a)marilla .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3496,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,270,?,por qué la vas a pintar amarilla ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3497,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,273,+/.,es +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3498,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,273,cop|se-3s&pres=be,es +/.%mor: cop|se-3S&PRES=be +/.,%svd:,ser,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,3,s,pres,,,,,
3499,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,275,.,+< pero no le saques tanta punto .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3500,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,278,.,si no se te va a romper .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3501,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,281,.,así mira .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3502,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,283,?,"no te salgas, &eh ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3503,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,285,?,"con, con, (..) con rayas qué ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3504,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,285,v|raya-2s&pres=scratch,"con, con, (..) con rayas qué ?%mor: prep|con=with cm|cm prep|con=with cm|cm prep|con=with v|raya-2S&PRES=scratch pro:int|qué=what ?",%svd:,rayar,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,2,s,pres,,,,,
3505,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,288,.,si quieres con rayas .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3506,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,291,?,de qué raya(s) le vas hacer ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3507,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,294,!,no mamá !,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3508,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,296,+/.,te acuerdas que +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3509,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,296,v|acorda-2s&pres=remind,te acuerdas que +/.%mor: pro:obj|te=you v|acorda-2S&PRES=remind pro:rel|que=that +/.,%svd:,acordar,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,2,s,pres,,,,,
3510,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,298,?,tiene rayas blancas ésta ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3511,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,298,v|tene-3s&pres=have,tiene rayas blancas ésta ?%mor: v|tene-3S&PRES=have n|raya&f-PL=stroke adj|blanco-f-PL=white pro:dem|éste-f=this_one ?,%svd:,tener,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,3,s,pres,,,,,
3512,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,301,?,"&ah negra(s), no ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3513,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,303,?,la qu(i)eres hacer de béisbol ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3514,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,306,.,"pero no de béisbol no es, (.) porque es de tenis .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3515,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,310,.,na(da) más trata de no salirte .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3516,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,313,?,también amarilla la raqueta ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3517,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,316,?,la raqueta de qué color ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3518,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,319,.,+< de la que tú quiera(s) .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3519,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,322,.,"hay de raquetas de muchos colores blancas, amarillas, rojas, moradas, (...) anaranjadas, (.) azules .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3520,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,329,?,amarillo ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3521,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,331,.,amarillo se puede ser .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3522,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,334,.,amarilla .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3523,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,336,.,amarilla como su pelota .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3524,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,339,.,bien amigo .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3525,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,341,.,"tú eres mi amigo (.) por uno, y yo soy (.) los banana amigos .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3526,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,346,.,"no mamá, (.) tú (er)es el dinosaurio rex@s:eng .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3527,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,346,cop|se-2s&pres=be,"no mamá, (.) tú (er)es el dinosaurio rex@s:eng .%mor: adv|no=no n|mamá&f=mommy cm|cm pro:sub|tú=you cop|se-2S&PRES=be det:art|el&m&SG=the n|dinosaurio&m=dinosaur L2|rex .",%svd:,ser,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,2,s,pres,,,,,
3528,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,349,.,&ah órale .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3529,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,351,?,y tú vas a ser Bruno ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3530,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,354,?,sí ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3531,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,356,?,"es Bruno, se llama Bruno ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3532,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,359,.,sí .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3533,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,361,+/.,yo te +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3534,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,363,.,+< xxx y los banana amigos .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3535,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,366,.,ándale .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3536,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,368,?,"+< Bruno es un chango, verda(d) ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3537,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,368,cop|se-3s&pres=be,"+< Bruno es un chango, verda(d) ?%mor: n:prop|Bruno cop|se-3S&PRES=be det:art|un&m=one n|chango-m=monkey cm|cm co|verdad=right ?",%svd:,ser,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,3,s,pres,,,,,
3538,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,371,.,&ajá .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3539,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,372,+/.,yo te dijo +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3540,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,374,+/.,+< pero +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3541,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,376,?,"+, qué estás haciendo amigo Bruno ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3542,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,379,?,"na(da) más que Bruno no habla pero tú sí vas hablar, no ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3543,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,383,.,hace .%com: child makes monkey noise .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3544,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,383,.,hace .%com: child makes monkey noise .,%com:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3545,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,383,v|hace-3s&pres=do,hace .%mor: v|hace-3S&PRES=do .,%svd:,hacer,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,3,s,pres,,,,,
3546,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,386,?,"pero ahorita vamos hacer como que habla, no ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3547,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,390,?,cómo ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3548,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,392,.,como si hablara Bruno .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3549,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,394,?,la mano de qué color ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3550,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,397,?,la mano ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3551,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,399,.,"él es un, es un osito .",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3552,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,402,?,de qué color lo vas a pintar al osito ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3553,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,406,.,+< café .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3554,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,408,?,"café, entonce(s) la mano también es café, (..) no ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3555,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,411,.,&mhm .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3556,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,412,?,no te falta aquí un poquito de amarillo ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3557,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,416,?,mira de aquí ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3558,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,418,.,no .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3559,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,420,?,no ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3560,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,422,.,no .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3561,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,424,.,pa(ra) que le ponga .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3562,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,427,.,eso .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3563,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,429,.,no tanta .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3564,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,431,.,así (.) porque es mucha .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3565,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,434,.,así así .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3566,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,436,+/.,la manita y todo su +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3567,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,439,.,&ay no las tires porque sabes que se van a romper hijo .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3568,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,444,.,ahí está .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3569,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,446,?,"la vas a pintar de, de café ?",%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3570,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,449,.,&mhm porque se xxx .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3571,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,451,?,necesitas un cafés [: café] ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3572,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,451,v|necesita-2s&pres=need,necesitas un cafés [: café] ?%mor: v|necesita-2S&PRES=need det:art|un&m=one n|café&m=coffee ?,%svd:,necesitar,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,1,2,s,pres,,,,,
3573,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,453,.,un negros [: negro] .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3574,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,455,.,un negro .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3575,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,457,+/.,+< o cómo dijiste +/.,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3576,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,459,.,o blancos los osos polares .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3577,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,462,!,gris !,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3578,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,464,.,gris .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3579,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,466,?,quién en gris ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3580,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,468,.,Balú .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3581,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,470,.,Balú .,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
3582,EAMR-2008-07-03-MV-tagged.cha,spa,CHILEMEX,ERI,.,.,.,.,Investigator,.,.,472,?,Balú dónde sale ?,%mor:,0,Skip EAMR-2008-07-03-MV-tagged.cha for now.,,,0,0,0,,,,,
