original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
3685,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1752,+/.,ya se quería +/.%mor: adv|ya=already pro:refl|se=itself v|quere-13S&PAS=want +/.,%mor:,0,,,,0,0,0,,,,,
3686,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1752,v|quere-13s&pas=want,ya se quería +/.%mor: adv|ya=already pro:refl|se=itself v|quere-13S&PAS=want +/.,%svd:,querer,0,,1,3,s,pas,na,na,,,
3687,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1754,.,+< ya anda bien inquieta .%mor: adv|ya=already v|anda-3S&PRES=walk adv|bien=well v|inquieta-3S&PRES=disturb .,%mor:,0,,,,0,0,0,,,,,
3688,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1754,v|anda-3s&pres=walk,+< ya anda bien inquieta .%mor: adv|ya=already v|anda-3S&PRES=walk adv|bien=well v|inquieta-3S&PRES=disturb .,%svd:,andar,0,,1,3,s,pres,na,na,,,
3689,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1754,v|inquieta-3s&pres=disturb,+< ya anda bien inquieta .%mor: adv|ya=already v|anda-3S&PRES=walk adv|bien=well v|inquieta-3S&PRES=disturb .,%svd:,inquietar,na,na,na,na,na,na,na,na,na,tag error,
3690,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1757,.,"+, ya se quería ir a pasear .%mor: adv|ya=already pro:refl|se=itself v|quere-13S&PAS=want v|ir=go aprep|a=to inf|pasea-INF=stroll .",%mor:,0,,,,0,0,0,,,,,
3691,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1757,.,"+, ya se quería ir a pasear .%com: someone else talks .",%com:,0,,,,0,0,0,,,,,
3692,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1757,v|quere-13s&pas=want,"+, ya se quería ir a pasear .%mor: adv|ya=already pro:refl|se=itself v|quere-13S&PAS=want v|ir=go aprep|a=to inf|pasea-INF=stroll .",%svd:,querer,0,,1,3,s,pas,na,na,,,
3693,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,CHI,5;,.,.,.,Target_Child,.,.,1761,.,ya me quiero ir a pasear .%mor: adv|ya=already pro:obj|me=me v|quere-1S&PRES=want v|ir=go aprep|a=to inf|pasea-INF=stroll .,%mor:,0,,,,0,0,0,,,,,
3694,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,CHI,5;,.,.,.,Target_Child,.,.,1761,v|quere-1s&pres=want,ya me quiero ir a pasear .%mor: adv|ya=already pro:obj|me=me v|quere-1S&PRES=want v|ir=go aprep|a=to inf|pasea-INF=stroll .,%svd:,querer,0,,1,1,s,pres,na,na,,,
3695,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1764,?,+< verdad ?%mor: co|verdad=right ?,%mor:,0,,,,0,0,0,,,,,
3696,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1764,.,+< verdad ?%com: someone else talks .,%com:,0,,,,0,0,0,,,,,
3697,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1767,.,adiós .%mor: co|adiós=goodbye .,%mor:,0,,,,0,0,0,,,,,
3698,ACC-2008-07-26-MI-02-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1767,2.875,adiós .%com: someone else talks and Timestamp 69:00.,%com:,0,,,,0,0,0,,,,,
3699,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,13,.,a_ver hija .%mor: co|a_ver=lets_see co:voc|hija=child .,%mor:,0,,,,0,0,0,,,,,
3700,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,13,.,a_ver hija .%com: song playing in background .,%com:,0,,,,0,0,0,,,,,
3701,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,16,?,entonces empezamos ?%mor: adv|entonces=then v|empeza-1P&PRES&PRET=begin ?,%mor:,0,,,,0,0,0,,,,,
3702,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,16,v|empeza-1p&pres&pret=begin,entonces empezamos ?%mor: adv|entonces=then v|empeza-1P&PRES&PRET=begin ?,%svd:,empezar,0,,1,1,p,pres,na,na,,,
3703,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,18,?,sí ?%mor: co|sí=yes ?,%mor:,0,,,,0,0,0,,,,,
3704,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,20,?,qué vamos a hacer ?%mor: pro:int|qué=what v|i-1P&PRES=go aprep|a=to inf|hace-INF=do ?,%mor:,0,,,,0,0,0,,,,,
3705,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,20,v|i-1p&pres=go,qué vamos a hacer ?%mor: pro:int|qué=what v|i-1P&PRES=go aprep|a=to inf|hace-INF=do ?,%svd:,ir,0,,1,1,p,pres,na,na,,,
3706,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,22,.,pues vamos a desayunar .%mor: co|pues=well v|i-1P&PRES=go aprep|a=to inf|desayuna-INF=breakfast .,%mor:,0,,,,0,0,0,,,,,
3707,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,22,v|i-1p&pres=go,pues vamos a desayunar .%mor: co|pues=well v|i-1P&PRES=go aprep|a=to inf|desayuna-INF=breakfast .,%svd:,ir,0,,1,1,p,pres,na,na,,,
3708,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,24,?,no quieres desayunar ?%mor: adv|no=no v|quere-2S&PRES=want inf|desayuna-INF=breakfast ?,%mor:,0,,,,0,0,0,,,,,
3709,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,24,v|quere-2s&pres=want,no quieres desayunar ?%mor: adv|no=no v|quere-2S&PRES=want inf|desayuna-INF=breakfast ?,%svd:,querer,0,,1,2,s,pres,na,switch,,,
3710,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,26,!,sí !%mor: co|sí=yes !,%mor:,0,,,,0,0,0,,,,,
3711,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,28,?,dónde está mi desayuno ?%mor: pro:int|dónde=where cop|esta-3S&PRES=be det:poss|mi=my n|desayuno&m=breakfast ?,%mor:,0,,,,0,0,0,,,,,
3712,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,28,cop|esta-3s&pres=be,dónde está mi desayuno ?%mor: pro:int|dónde=where cop|esta-3S&PRES=be det:poss|mi=my n|desayuno&m=breakfast ?,%svd:,estar,DP-def,,0,3,s,pres,na,na,,,
3713,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,31,?,+< qué quieres desayunar ?%mor: pro:int|qué=what v|quere-2S&PRES=want inf|desayuna-INF=breakfast ?,%mor:,0,,,,0,0,0,,,,,
3714,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,31,v|quere-2s&pres=want,+< qué quieres desayunar ?%mor: pro:int|qué=what v|quere-2S&PRES=want inf|desayuna-INF=breakfast ?,%svd:,querer,0,,1,2,s,pres,na,na,,,
3715,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,33,?,te sirvo el jamón ?%mor: pro:obj|te=you v|servi-1S&PRES=serve det:art|el&m&SG=the n|jamón&m=ham ?,%mor:,0,,,,0,0,0,,,,,
3716,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,33,v|servi-1s&pres=serve,te sirvo el jamón ?%mor: pro:obj|te=you v|servi-1S&PRES=serve det:art|el&m&SG=the n|jamón&m=ham ?,%svd:,servir,0,,1,1,s,pres,na,switch,,,
3717,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,36,?,o la carnita ?%mor: coord|o=or det:art|el&f&SG=the n|carne&f-DIM=meat ?,%mor:,0,,,,0,0,0,,,,,
3718,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,38,.,la carnita .%mor: det:art|el&f&SG=the n|carne&f-DIM=meat .,%mor:,0,,,,0,0,0,,,,,
3719,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,40,?,sí ?%mor: co|sí=yes ?,%mor:,0,,,,0,0,0,,,,,
3720,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,42,.,creo que apagamos el radio .%mor: v|cree-1S&PRES=believe pro:rel|que=that v|apaga-1P&PRES&PRET=turn_off det:art|el&m&SG=the n|radio&m=radius .,%mor:,0,,,,0,0,0,,,,,
3721,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,42,v|cree-1s&pres=believe,creo que apagamos el radio .%mor: v|cree-1S&PRES=believe pro:rel|que=that v|apaga-1P&PRES&PRET=turn_off det:art|el&m&SG=the n|radio&m=radius .,%svd:,creer,0,,1,1,s,pres,na,na,,,
3722,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,42,v|apaga-1p&pres&pret=turn_off,creo que apagamos el radio .%mor: v|cree-1S&PRES=believe pro:rel|que=that v|apaga-1P&PRES&PRET=turn_off det:art|el&m&SG=the n|radio&m=radius .,%svd:,apagar,0,,1,1,p,pres,switch,switch,,,
3723,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,45,.,"pero éste, éste de la hamburguesa no porque no me gusta .%mor: conj|pero=but pro:dem|éste=this_one cm|cm pro:dem|éste=this_one prep|de=of det:art|el&f&SG=the n|hamburguesa&f=hamburger adv|no=no conj|porque=because adv|no=no pro:obj|me=me v|gusta-3S&PRES=like .",%mor:,0,,,,0,0,0,,,,,
3724,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,45,v|gusta-3s&pres=like,"pero éste, éste de la hamburguesa no porque no me gusta .%mor: conj|pero=but pro:dem|éste=this_one cm|cm pro:dem|éste=this_one prep|de=of det:art|el&f&SG=the n|hamburguesa&f=hamburger adv|no=no conj|porque=because adv|no=no pro:obj|me=me v|gusta-3S&PRES=like .",%svd:,gustar,na,na,na,na,na,na,na,na,na,gustar-type verb,
3725,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,49,?,la hamburguesa no porque no te gusta ?%mor: det:art|el&f&SG=the n|hamburguesa&f=hamburger adv|no=no conj|porque=because adv|no=no pro:obj|te=you v|gusta-3S&PRES=like ?,%mor:,0,,,,0,0,0,,,,,
3726,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,49,v|gusta-3s&pres=like,la hamburguesa no porque no te gusta ?%mor: det:art|el&f&SG=the n|hamburguesa&f=hamburger adv|no=no conj|porque=because adv|no=no pro:obj|te=you v|gusta-3S&PRES=like ?,%svd:,gustar,na,na,na,na,na,na,na,na,na,gustar-type verb,
3727,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,52,.,pues no te voy a poner hamburguesa .%mor: co|pues=well adv|no=no pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|pone-INF=put n|hamburguesa&f=hamburger .,%mor:,0,,,,0,0,0,,,,,
3728,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,52,v|i-1s&pres=go,pues no te voy a poner hamburguesa .%mor: co|pues=well adv|no=no pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|pone-INF=put n|hamburguesa&f=hamburger .,%svd:,ir,0,,1,1,s,pres,na,na,,,
3729,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,55,?,&eh ?,%mor:,0,,,,0,0,0,,,,,
3730,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,56,?,"entonces aquí te quedas, tú me vas platicando lo que quieras y yo te contesto de la cocina, vale ?%mor: adv|entonces=then adv|aquí=here pro:obj|te=you v|queda-2S&PRES=stay cm|cm pro:sub|tú=you pro:obj|me=me v|i-2S&PRES=go part|platica-PROG=talk pro:obj|lo&m=him pro:rel|que=that v|quere-2S&SUB&PRES=want coord|y=and pro:sub|yo=I pro:obj|te=you v|contesta-1S&PRES=answer prep|de=of det:art|el&f&SG=the n|cocina&f=kitchen cm|cm co|vale=okay ?",%mor:,0,,,,0,0,0,,,,,
3731,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,56,v|queda-2s&pres=stay,"entonces aquí te quedas, tú me vas platicando lo que quieras y yo te contesto de la cocina, vale ?%mor: adv|entonces=then adv|aquí=here pro:obj|te=you v|queda-2S&PRES=stay cm|cm pro:sub|tú=you pro:obj|me=me v|i-2S&PRES=go part|platica-PROG=talk pro:obj|lo&m=him pro:rel|que=that v|quere-2S&SUB&PRES=want coord|y=and pro:sub|yo=I pro:obj|te=you v|contesta-1S&PRES=answer prep|de=of det:art|el&f&SG=the n|cocina&f=kitchen cm|cm co|vale=okay ?",%svd:,quedar,0,,1,2,s,pres,na,switch,,,
3732,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,56,v|i-2s&pres=go,"entonces aquí te quedas, tú me vas platicando lo que quieras y yo te contesto de la cocina, vale ?%mor: adv|entonces=then adv|aquí=here pro:obj|te=you v|queda-2S&PRES=stay cm|cm pro:sub|tú=you pro:obj|me=me v|i-2S&PRES=go part|platica-PROG=talk pro:obj|lo&m=him pro:rel|que=that v|quere-2S&SUB&PRES=want coord|y=and pro:sub|yo=I pro:obj|te=you v|contesta-1S&PRES=answer prep|de=of det:art|el&f&SG=the n|cocina&f=kitchen cm|cm co|vale=okay ?",%svd:,ir,1,,1,2,s,pres,same,same,,,
3733,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,56,v|quere-2s&sub&pres=want,"entonces aquí te quedas, tú me vas platicando lo que quieras y yo te contesto de la cocina, vale ?%mor: adv|entonces=then adv|aquí=here pro:obj|te=you v|queda-2S&PRES=stay cm|cm pro:sub|tú=you pro:obj|me=me v|i-2S&PRES=go part|platica-PROG=talk pro:obj|lo&m=him pro:rel|que=that v|quere-2S&SUB&PRES=want coord|y=and pro:sub|yo=I pro:obj|te=you v|contesta-1S&PRES=answer prep|de=of det:art|el&f&SG=the n|cocina&f=kitchen cm|cm co|vale=okay ?",%svd:,querer,0,,1,2,s,sub&pres,same,same,,,
3734,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,56,v|contesta-1s&pres=answer,"entonces aquí te quedas, tú me vas platicando lo que quieras y yo te contesto de la cocina, vale ?%mor: adv|entonces=then adv|aquí=here pro:obj|te=you v|queda-2S&PRES=stay cm|cm pro:sub|tú=you pro:obj|me=me v|i-2S&PRES=go part|platica-PROG=talk pro:obj|lo&m=him pro:rel|que=that v|quere-2S&SUB&PRES=want coord|y=and pro:sub|yo=I pro:obj|te=you v|contesta-1S&PRES=answer prep|de=of det:art|el&f&SG=the n|cocina&f=kitchen cm|cm co|vale=okay ?",%svd:,contestar,1,,1,1,s,pres,switch,switch,,,
3735,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,64,.,sale .%mor: co|sale=okay .,%mor:,0,,,,0,0,0,,,,,
3736,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,66,?,sí o no ?%mor: co|sí=yes coord|o=or adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
3737,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,68,.,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
3738,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,70,.,bueno pues dime .%mor: co|bueno=good co|pues=well imp|deci-2S&IMP~pro:clit|1S=say .,%mor:,0,,,,0,0,0,,,,,
3739,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,72,?,qué quieres ?%mor: pro:int|qué=what v|quere-2S&PRES=want ?,%mor:,0,,,,0,0,0,,,,,
3740,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,72,v|quere-2s&pres=want,qué quieres ?%mor: pro:int|qué=what v|quere-2S&PRES=want ?,%svd:,querer,0,,1,2,s,pres,na,na,,,
3741,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,74,.,yo ya no voy a ir a jugar .%mor: pro:sub|yo=I adv|ya=already adv|no=no v|i-1S&PRES=go aprep|a=to v|ir=go aprep|a=to inf|juga-INF=play .,%mor:,0,,,,0,0,0,,,,,
3742,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,74,v|i-1s&pres=go,yo ya no voy a ir a jugar .%mor: pro:sub|yo=I adv|ya=already adv|no=no v|i-1S&PRES=go aprep|a=to v|ir=go aprep|a=to inf|juga-INF=play .,%svd:,ir,1,,1,1,s,pres,na,switch,,,
3743,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,77,+...,voy a querer +...%mor: v|i-1S&PRES=go aprep|a=to inf|quere-INF=want +...,%mor:,0,,,,0,0,0,,,,,
3744,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,77,v|i-1s&pres=go,voy a querer +...%mor: v|i-1S&PRES=go aprep|a=to inf|quere-INF=want +...,%svd:,ir,0,,1,1,s,pres,na,na,,,
3745,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,79,?,a qué hora jugabas ?%mor: aprep|a=to pro:int|qué=what n|hora&f=hour v|juga-2S&PAS=play ?,%mor:,0,,,,0,0,0,,,,,
3746,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,79,v|juga-2s&pas=play,a qué hora jugabas ?%mor: aprep|a=to pro:int|qué=what n|hora&f=hour v|juga-2S&PAS=play ?,%svd:,jugar,0,,1,2,s,pas,na,na,,,
3747,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,81,.,a las nueve y media .%mor: aprep|a=to det:art|el&f-PL=the det:num|nueve=nine coord|y=and n|media&f=stocking .,%mor:,0,,,,0,0,0,,,,,
3748,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,84,?,por eso quería cancelar pero con qué teléfono ?%mor: prep|por=for pro:dem|eso=that_one v|quere-13S&PAS=want inf|cancela-INF=cancel conj|pero=but prep|con=with pro:int|qué=what n|teléfono&m=telephone ?,%mor:,0,,,,0,0,0,,,,,
3749,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,84,v|quere-13s&pas=want,por eso quería cancelar pero con qué teléfono ?%mor: prep|por=for pro:dem|eso=that_one v|quere-13S&PAS=want inf|cancela-INF=cancel conj|pero=but prep|con=with pro:int|qué=what n|teléfono&m=telephone ?,%svd:,querer,0,,1,1,s,pas,na,na,,,
3750,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,88,.,&uy pues ya no .%mor: co|pues=well adv|ya=already adv|no=no .,%mor:,0,,,,0,0,0,,,,,
3751,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,90,.,nada de teléfonos .%mor: pro:indef|nada=nothing prep|de=of n|teléfono&m-PL=telephone .,%mor:,0,,,,0,0,0,,,,,
3752,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,90,.,nada de teléfonos .%com: something falls to the floor .,%com:,0,,,,0,0,0,,,,,
3753,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,93,.,nada estamos escuchando .%mor: pro:indef|nada=nothing aux|esta-1P&PRES&PRET=be part|escucha-PROG=listen .,%mor:,0,,,,0,0,0,,,,,
3754,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,93,aux|esta-1p&pres&pret=be,nada estamos escuchando .%mor: pro:indef|nada=nothing aux|esta-1P&PRES&PRET=be part|escucha-PROG=listen .,%svd:,estar,0,,1,1,p,pres,na,na,,,
3755,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,96,?,mande ?%mor: imp|manda-3S&IMP=order ?,%mor:,0,,,,0,0,0,,,,,
3756,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,98,.,"no están, no estamos escuchando nada .%mor: adv|no=no cop|esta-3P&PRES=be cm|cm co|no=no aux|esta-1P&PRES&PRET=be part|escucha-PROG=listen pro:indef|nada=nothing .",%mor:,0,,,,0,0,0,,,,,
3757,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,98,cop|esta-3p&pres=be,"no están, no estamos escuchando nada .%mor: adv|no=no cop|esta-3P&PRES=be cm|cm co|no=no aux|esta-1P&PRES&PRET=be part|escucha-PROG=listen pro:indef|nada=nothing .",%svd:,estar,na,na,na,na,na,na,na,na,na,false start,
3758,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,98,aux|esta-1p&pres&pret=be,"no están, no estamos escuchando nada .%mor: adv|no=no cop|esta-3P&PRES=be cm|cm co|no=no aux|esta-1P&PRES&PRET=be part|escucha-PROG=listen pro:indef|nada=nothing .",%svd:,estar,0,,1,1,p,pres,na,na,,,
3759,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,102,?,no estás escuchando nada ?%mor: adv|no=no aux|esta-2S&PRES=be part|escucha-PROG=listen pro:indef|nada=nothing ?,%mor:,0,,,,0,0,0,,,,,
3760,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,102,.,no estás escuchando nada ?%com: Mother is speaking in background .,%com:,0,,,,0,0,0,,,,,
3761,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,102,aux|esta-2s&pres=be,no estás escuchando nada ?%mor: adv|no=no aux|esta-2S&PRES=be part|escucha-PROG=listen pro:indef|nada=nothing ?,%svd:,estar,0,,1,2,s,pres,na,na,,,
3762,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,106,.,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
3763,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,108,.,ahí se escucha en el micrófono (.) que tenés puesto .%mor: adv|ahí=there pro:refl|se=itself v|escucha-3S&PRES=listen prep|en=in det:art|el&m&SG=the n|micrófono&m=microphone pro:rel|que=that v|tene-2S&PRES=have n|puesto&m=post .,%mor:,0,,,,0,0,0,,,,,
3764,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,108,v|escucha-3s&pres=listen,ahí se escucha en el micrófono (.) que tenés puesto .%mor: adv|ahí=there pro:refl|se=itself v|escucha-3S&PRES=listen prep|en=in det:art|el&m&SG=the n|micrófono&m=microphone pro:rel|que=that v|tene-2S&PRES=have n|puesto&m=post .,%svd:,escuchar,na,na,na,na,na,na,na,na,na,impersonal,
3765,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,108,v|tene-2s&pres=have,ahí se escucha en el micrófono (.) que tenés puesto .%mor: adv|ahí=there pro:refl|se=itself v|escucha-3S&PRES=listen prep|en=in det:art|el&m&SG=the n|micrófono&m=microphone pro:rel|que=that v|tene-2S&PRES=have n|puesto&m=post .,%svd:,tener,0,,1,2,s,pres,na,same,,voseo form,
3766,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,112,?,quieres yogur ?%mor: v|quere-2S&PRES=want n|yogur&m=yogurt ?,%mor:,0,,,,0,0,0,,,,,
3767,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,112,v|quere-2s&pres=want,quieres yogur ?%mor: v|quere-2S&PRES=want n|yogur&m=yogurt ?,%svd:,querer,0,,1,2,s,pres,na,same,,,
3768,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,114,.,sí porfa [: por_favor] .%mor: co|sí=yes co|por_favor=please .,%mor:,0,,,,0,0,0,,,,,
3769,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,116,.,&ah no ahí es que ahí tengo mi jugo Ades .%mor: adv|no=no adv|ahí=there cop|se-3S&PRES=be prep|que=than adv|ahí=there v|tene-1S&PRES=have det:poss|mi=my n|jugo&m=juice n:prop|Ades .,%mor:,0,,,,0,0,0,,,,,
3770,ACC-2008-08-03-MI-01-tagged.CHA,spa,CHILEMEX,CHI,.,.,5;0,.,Target_Child,.,.,116,cop|se-3s&pres=be,&ah no ahí es que ahí tengo mi jugo Ades .%mor: adv|no=no adv|ahí=there cop|se-3S&PRES=be prep|que=than adv|ahí=there v|tene-1S&PRES=have det:poss|mi=my n|jugo&m=juice n:prop|Ades .,%svd:,ser,na,na,na,na,na,na,na,na,na,exclude,
